ativo|target|data|target_real|resultado_real|esmble_jan_tot|esmble_jan_par|in_precision
VALE3|1.015|2021-05-07|0|-0.0610183674230886|1|1|1.0
VALE3|1.015|2021-05-10|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-05-11|0|-0.0384745669533053|1|1|1.0
VALE3|1.015|2021-05-12|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-05-13|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-05-14|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-05-17|0|-0.045041895832579|1|1|1.0
VALE3|1.015|2021-05-18|0|-0.0206958089961398|1|1|1.0
VALE3|1.015|2021-05-19|0|-0.0416293649474925|0|0|0.0
VALE3|1.015|2021-05-20|0|-0.0081900766104514|0|1|1.0
VALE3|1.015|2021-05-21|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-05-24|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-05-25|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-05-26|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-05-27|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-05-28|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-05-31|0|-0.044444443578381|0|1|1.0
VALE3|1.015|2021-06-01|0|-0.037646648306189|1|1|1.0
VALE3|1.015|2021-06-02|0|-0.0200873431195064|1|1|1.0
VALE3|1.015|2021-06-04|0|-0.0032976762632889|0|0|0.0
VALE3|1.015|2021-06-07|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-06-08|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-06-09|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-06-10|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-06-11|0|-0.0784091889258815|0|1|1.0
VALE3|1.015|2021-06-14|0|-0.0411356302395852|0|1|1.0
VALE3|1.015|2021-06-15|0|-0.0124663665307702|1|1|1.0
VALE3|1.015|2021-06-16|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-06-17|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-06-18|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-06-21|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-06-22|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-06-23|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-06-24|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-06-25|0|-0.0173083755102603|1|1|1.0
VALE3|1.015|2021-06-28|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-06-29|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-06-30|0|0.003174326928981|0|0|0.0
VALE3|1.015|2021-07-01|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2021-07-02|0|-0.0021071095918273|0|0|0.0
VALE3|1.015|2021-07-05|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-07-06|0|0.0081874359368689|0|0|0.0
VALE3|1.015|2021-07-07|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-07-08|0|0.0014742837437606|0|0|0.0
VALE3|1.015|2021-07-12|0|-0.0147697616973607|0|1|0.0
VALE3|1.015|2021-07-13|0|-0.0352657868570297|0|1|0.0
VALE3|1.015|2021-07-14|0|-0.0164362146208821|0|1|0.0
VALE3|1.015|2021-07-15|0|-0.0081498137617044|0|1|0.0
VALE3|1.015|2021-07-16|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-07-19|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2021-07-20|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-07-21|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-07-22|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-07-23|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-07-26|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-07-27|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-07-28|0|-0.0320529357223047|1|1|1.0
VALE3|1.015|2021-07-29|0|-0.0087216988191257|0|1|1.0
VALE3|1.015|2021-07-30|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-08-02|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-08-03|0|-0.0266964260381387|0|1|1.0
VALE3|1.015|2021-08-04|0|0.0038307254485938|0|1|1.0
VALE3|1.015|2021-08-05|0|-0.0052799189902876|0|1|0.0
VALE3|1.015|2021-08-06|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-08-09|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2021-08-10|0|-0.0126145852670863|1|1|1.0
VALE3|1.015|2021-08-11|0|-0.0201465221964184|1|1|1.0
VALE3|1.015|2021-08-12|0|-0.057338188931701|0|1|1.0
VALE3|1.015|2021-08-13|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2021-08-16|0|-0.0976782849753687|0|1|1.0
VALE3|1.015|2021-08-17|0|-0.0902212968636844|1|1|1.0
VALE3|1.015|2021-08-18|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-08-19|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-08-20|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-08-23|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-08-24|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-08-25|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-08-26|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-08-27|0|-0.0226145621339337|1|1|1.0
VALE3|1.015|2021-08-30|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-08-31|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-09-01|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-09-02|0|-0.0545127709918369|1|1|1.0
VALE3|1.015|2021-09-03|0|-0.0214676396598644|1|1|1.0
VALE3|1.015|2021-09-06|0|-0.0177257267541479|0|1|0.0
VALE3|1.015|2021-09-08|0|-0.0112442197470675|0|1|0.0
VALE3|1.015|2021-09-09|0|-0.0394723000208291|0|0|0.0
VALE3|1.015|2021-09-10|0|-0.0714889156721776|0|0|0.0
VALE3|1.015|2021-09-13|0|-0.0945874942051978|0|0|0.0
VALE3|1.015|2021-09-14|0|-0.112590547483578|0|0|0.0
VALE3|1.015|2021-09-15|0|-0.0697777326452271|0|0|0.0
VALE3|1.015|2021-09-16|0|-0.0133650391817879|0|0|0.0
VALE3|1.015|2021-09-17|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-09-20|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-09-21|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-09-22|0|-0.054924254758621|1|1|1.0
VALE3|1.015|2021-09-23|0|-0.0318048299497579|0|1|1.0
VALE3|1.015|2021-09-24|0|-0.0300254426961446|0|0|0.0
VALE3|1.015|2021-09-27|0|-0.016520389975135|0|1|1.0
VALE3|1.015|2021-09-28|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-09-29|0|-0.0316537524498075|0|1|1.0
VALE3|1.015|2021-09-30|0|0.0040390927202842|0|0|0.0
VALE3|1.015|2021-10-01|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-10-04|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-10-05|1|0.0149999999999999|0|0|1.0
VALE3|1.015|2021-10-06|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-10-07|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-10-08|0|-0.0148962180687134|0|1|1.0
VALE3|1.015|2021-10-11|0|-0.0108910905814617|0|1|1.0
VALE3|1.015|2021-10-13|0|-0.0123765382916977|0|0|1.0
VALE3|1.015|2021-10-14|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-10-15|0|-0.0594418803675291|0|0|0.0
VALE3|1.015|2021-10-18|0|-0.045659820873525|0|0|1.0
VALE3|1.015|2021-10-19|0|-0.0174811852375565|0|0|0.0
VALE3|1.015|2021-10-20|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-10-21|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-10-22|0|-0.0453367789102707|0|0|1.0
VALE3|1.015|2021-10-25|0|-0.0701207621028391|0|1|1.0
VALE3|1.015|2021-10-26|0|-0.0481705814333623|0|0|0.0
VALE3|1.015|2021-10-27|0|-0.1023505622293556|0|0|0.0
VALE3|1.015|2021-10-28|0|-0.0951794077477626|0|0|0.0
VALE3|1.015|2021-10-29|0|-0.109583334403841|0|0|0.0
VALE3|1.015|2021-11-01|0|-0.0424929227773444|0|0|1.0
VALE3|1.015|2021-11-03|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-11-04|1|0.0149999999999999|0|0|1.0
VALE3|1.015|2021-11-05|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-11-08|1|0.0149999999999999|0|0|1.0
VALE3|1.015|2021-11-09|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-11-10|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-11-11|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-11-12|0|-0.0583823504211448|1|1|1.0
VALE3|1.015|2021-11-16|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-11-17|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-11-18|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-11-19|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-11-22|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-11-23|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-11-24|0|-0.0187964749724667|1|1|1.0
VALE3|1.015|2021-11-25|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-11-26|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-11-29|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-11-30|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-12-01|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-12-02|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-12-03|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-12-06|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-12-07|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-12-08|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-12-09|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-12-10|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-12-13|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-12-14|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-12-15|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2021-12-16|0|0.0002503110044944|1|1|1.0
VALE3|1.015|2021-12-17|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2021-12-20|0|-0.0106516334724047|1|1|1.0
VALE3|1.015|2021-12-21|0|-0.0386781789213879|0|1|1.0
VALE3|1.015|2021-12-22|0|-0.0337711058962008|0|1|1.0
VALE3|1.015|2021-12-23|0|-0.0115379725678282|0|1|0.0
VALE3|1.015|2021-12-27|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-12-28|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2021-12-29|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2021-12-30|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-01-03|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-01-04|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-01-05|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-01-06|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-01-07|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-01-10|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-01-11|0|-0.0258989403102734|1|1|1.0
VALE3|1.015|2022-01-12|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-01-13|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2022-01-14|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-01-17|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-01-18|0|-0.052102159507591|1|1|1.0
VALE3|1.015|2022-01-19|0|-0.0533783719571464|1|1|1.0
VALE3|1.015|2022-01-20|0|-0.0250954073134479|0|1|1.0
VALE3|1.015|2022-01-21|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-01-24|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-01-25|0|-0.058556460238097|0|1|1.0
VALE3|1.015|2022-01-26|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-01-27|0|0.0024538416663346|0|1|1.0
VALE3|1.015|2022-01-28|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2022-01-31|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-02-01|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-02-02|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-02-03|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-02-04|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-02-07|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2022-02-08|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2022-02-09|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2022-02-10|0|-0.0413453365453654|0|1|1.0
VALE3|1.015|2022-02-11|0|-0.059927553523983|0|1|1.0
VALE3|1.015|2022-02-14|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-02-15|0|-0.0395796102108638|0|0|0.0
VALE3|1.015|2022-02-16|0|-0.0164321870473456|1|1|1.0
VALE3|1.015|2022-02-17|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-02-18|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-02-21|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-02-22|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-02-23|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-02-24|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-02-25|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-03-02|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-03-03|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-03-04|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-03-07|0|-0.0605559186066588|1|1|1.0
VALE3|1.015|2022-03-08|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-03-09|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-03-10|0|-0.0646618099873554|1|1|1.0
VALE3|1.015|2022-03-11|0|-0.007159397750486|1|1|1.0
VALE3|1.015|2022-03-14|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-03-15|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-03-16|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-03-17|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-03-18|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-03-21|0|-0.0332961101444205|1|1|1.0
VALE3|1.015|2022-03-22|0|-0.0221538549022458|1|1|1.0
VALE3|1.015|2022-03-23|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-03-24|0|-0.0187308024855654|0|1|1.0
VALE3|1.015|2022-03-25|0|-0.0010449342516005|0|1|1.0
VALE3|1.015|2022-03-28|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-03-29|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2022-03-30|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-03-31|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-04-01|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-04-04|0|-0.0226992703132489|1|1|1.0
VALE3|1.015|2022-04-05|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-04-06|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-04-07|0|-0.0335264901107769|1|1|1.0
VALE3|1.015|2022-04-08|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-04-11|0|-0.0476340678694801|1|1|1.0
VALE3|1.015|2022-04-12|0|-0.0621456775531747|1|1|1.0
VALE3|1.015|2022-04-13|0|-0.0847711913869467|0|1|1.0
VALE3|1.015|2022-04-14|0|-0.1218207631076918|1|1|1.0
VALE3|1.015|2022-04-18|0|-0.118296343356489|1|1|1.0
VALE3|1.015|2022-04-19|0|-0.0994111534204835|0|0|0.0
VALE3|1.015|2022-04-20|0|-0.0129729626392969|0|0|0.0
VALE3|1.015|2022-04-22|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2022-04-25|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-04-26|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-04-27|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-04-28|0|-0.0507078120584963|0|1|1.0
VALE3|1.015|2022-04-29|0|-0.0340307707924061|1|1|1.0
VALE3|1.015|2022-05-02|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-05-03|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-05-04|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-05-05|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-05-06|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-05-09|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-05-10|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-05-11|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-05-12|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-05-13|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-05-16|0|-0.0072083197039282|1|1|1.0
VALE3|1.015|2022-05-17|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-05-18|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-05-19|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-05-20|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-05-23|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-05-24|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-05-25|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-05-26|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-05-27|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2022-05-30|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-05-31|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-06-01|0|0.0068888801049267|1|1|1.0
VALE3|1.015|2022-06-02|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-06-03|0|-0.0568942320971656|0|0|0.0
VALE3|1.015|2022-06-06|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-06-07|0|-0.0879928672081327|1|1|1.0
VALE3|1.015|2022-06-08|0|-0.0606896416699371|0|1|0.0
VALE3|1.015|2022-06-09|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-06-10|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-06-13|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-06-14|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-06-15|0|-0.0504095844073703|1|1|1.0
VALE3|1.015|2022-06-17|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-06-20|0|-0.0283854182142144|0|1|1.0
VALE3|1.015|2022-06-21|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-06-22|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-06-23|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-06-24|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-06-27|0|-0.0612499973994848|1|1|1.0
VALE3|1.015|2022-06-28|0|-0.0620525015617872|1|1|1.0
VALE3|1.015|2022-06-29|0|-0.0349396043116466|0|1|1.0
VALE3|1.015|2022-06-30|0|-0.0068855800884285|1|1|1.0
VALE3|1.015|2022-07-01|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-07-04|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-07-05|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-07-06|0|-0.0544913270750766|0|1|0.0
VALE3|1.015|2022-07-07|0|-0.0524534699284678|1|1|1.0
VALE3|1.015|2022-07-08|0|-0.0836142944722676|1|1|1.0
VALE3|1.015|2022-07-11|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-07-12|0|-0.0578478439849202|0|0|0.0
VALE3|1.015|2022-07-13|0|-0.0229787233414694|0|1|1.0
VALE3|1.015|2022-07-14|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-07-15|0|-0.0258559330130353|0|1|1.0
VALE3|1.015|2022-07-18|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-07-19|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2022-07-20|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-07-21|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-07-22|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-07-25|0|-0.0220134590513942|0|1|1.0
VALE3|1.015|2022-07-26|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-07-27|0|-0.0169325522957006|0|1|0.0
VALE3|1.015|2022-07-28|0|-0.0308597757607206|0|1|1.0
VALE3|1.015|2022-07-29|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-08-01|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2022-08-02|0|-0.021124749896217|0|0|0.0
VALE3|1.015|2022-08-03|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-08-04|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-08-05|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-08-08|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-08-09|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-08-10|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-08-11|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-08-12|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-08-15|0|-0.0365467690546137|0|1|1.0
VALE3|1.015|2022-08-16|0|-0.034250591974036|1|1|1.0
VALE3|1.015|2022-08-17|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-08-18|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2022-08-19|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-08-22|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-08-23|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-08-24|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-08-25|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-08-26|0|-0.0534814731764847|1|1|1.0
VALE3|1.015|2022-08-29|0|-0.0457992139516874|1|1|1.0
VALE3|1.015|2022-08-30|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-08-31|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-09-01|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-09-02|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-09-05|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-09-06|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-09-08|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-09-09|0|-0.0248252311529493|1|1|1.0
VALE3|1.015|2022-09-12|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-09-13|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-09-14|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-09-15|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-09-16|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-09-19|0|-0.0176217726501303|0|1|1.0
VALE3|1.015|2022-09-20|1|0.0149999999999999|0|0|0.0
VALE3|1.015|2022-09-21|0|-0.035200230796926|1|1|1.0
VALE3|1.015|2022-09-22|0|-0.0053849367931513|0|1|1.0
VALE3|1.015|2022-09-23|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-09-26|1|0.0149999999999999|0|1|0.0
VALE3|1.015|2022-09-27|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-09-28|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-09-29|1|0.0149999999999999|0|1|1.0
VALE3|1.015|2022-09-30|1|0.0149999999999999|1|1|1.0
VALE3|1.015|2022-10-03|1|0.0149999999999999|0|1|
VALE3|1.015|2022-10-04|1|0.0149999999999999|0|1|
VALE3|1.015|2022-10-05|1|0.0149999999999999|0|0|
VALE3|1.015|2022-10-06|1|0.0149999999999999|0|1|
VALE3|1.015|2022-10-07|0|-0.0861143936477306|1|1|
VALE3|1.015|2022-10-10|0|-0.0345628375688086|0|0|
VALE3|1.015|2022-10-11|1|0.0149999999999999|0|1|
VALE3|1.015|2022-10-13|0|-0.0206583109646053|0|1|
VALE3|1.015|2022-10-14|1|0.0149999999999999|0|1|
VALE3|1.015|2022-10-17|1|0.0149999999999999|0|1|
VALE3|1.015|2022-10-18|1|0.0149999999999999|1|1|
VALE3|1.015|2022-10-19|1|0.0149999999999999|1|1|
VALE3|1.015|2022-10-20|1|0.0149999999999999|1|1|
VALE3|1.015|2022-10-21|1|0.0149999999999999|0|1|
VALE3|1.015|2022-10-24|1|0.0149999999999999|0|1|
VALE3|1.015|2022-10-25|1|0.0149999999999999|1|1|
VALE3|1.015|2022-10-26|0|-0.0393055514468599|1|1|
VALE3|1.015|2022-10-27|1|0.0149999999999999|0|1|
VALE3|1.015|2022-10-28|1|0.0149999999999999|0|1|
VALE3|1.015|2022-10-31|1|0.0149999999999999|1|1|
VALE3|1.015|2022-11-01|1|0.0149999999999999|0|1|
VALE3|1.015|2022-11-03|1|0.0149999999999999|0|1|
VALE3|1.015|2022-11-04|1|0.0149999999999999|1|1|
VALE3|1.015|2022-11-07|1|0.0149999999999999|1|1|
VALE3|1.015|2022-11-08|1|0.0149999999999999|1|1|
VALE3|1.015|2022-11-09|1|0.0149999999999999|0|1|
VALE3|1.015|2022-11-10|1|0.0149999999999999|1|1|
VALE3|1.015|2022-11-11|1|0.0149999999999999|1|1|
VALE3|1.015|2022-11-14|1|0.0149999999999999|0|0|
VALE3|1.015|2022-11-16|1|0.0149999999999999|0|1|
VALE3|1.015|2022-11-17|0|-0.0405453491062897|0|1|
VALE3|1.015|2022-11-18|1|0.0149999999999999|0|1|
VALE3|1.015|2022-11-21|1|0.0149999999999999|0|0|
VALE3|1.015|2022-11-22|1|0.0149999999999999|0|1|
VALE3|1.015|2022-11-23|1|0.0149999999999999|0|1|
VALE3|1.015|2022-11-24|1|0.0149999999999999|1|1|
VALE3|1.015|2022-11-25|1|0.0149999999999999|1|1|
VALE3|1.015|2022-11-28|1|0.0149999999999999|1|1|
VALE3|1.015|2022-11-29|1|0.0149999999999999|1|1|
VALE3|1.015|2022-11-30|1|0.0149999999999999|0|1|
VALE3|1.015|2022-12-01|1|0.0149999999999999|1|1|
VALE3|1.015|2022-12-02|0|-0.0229806482667026|1|1|
VALE3|1.015|2022-12-05|1|0.0149999999999999|0|1|
VALE3|1.015|2022-12-06|1|0.0149999999999999|1|1|
VALE3|1.015|2022-12-07|1|0.0149999999999999|1|1|
VALE3|1.015|2022-12-08|1|0.0149999999999999|0|1|
VALE3|1.015|2022-12-09|0|-0.0077656436659293|1|1|
