Exchange Date,Close,Open,Low,High,Volume
20-set.-2022,"56,180884","56,464013","55,331497","56,706695",35219400.0
21-set.-2022,"55,371944","56,180884","55,339586","56,617712",44372300.0
22-set.-2022,"56,64198","56,763321","56,043364","57,192059",34484000.0
23-set.-2022,"55,469017","55,582268","54,870401","55,857308",43974700.0
26-set.-2022,"55,007921","54,765239","54,716703","56,156616",34454000.0
27-set.-2022,"54,765239","55,477106","54,35268","55,655073",31559700.0
28-set.-2022,"55,282961","54,773328","54,554915","55,687431",24258000.0
29-set.-2022,"55,355765","54,951295","54,48211","55,638894",34836400.0
30-set.-2022,"58,276039","55,404302","55,218245","58,971727",55356300.0
3-out.-2022,"59,861561","59,246767","57,539903","59,999081",42454200.0
4-out.-2022,"61,309564","60,023349","59,910098","61,681676",41658700.0
5-out.-2022,"62,256024","61,714034","61,576514","62,98407",42095000.0
6-out.-2022,"61,115418","62,450169","60,605786","62,749477",76900500.0
7-out.-2022,"61,083061","60,96172","60,799932","64,262195",83231800.0
10-out.-2022,"59,853472","61,811107","59,440912","62,30456",45409400.0
11-out.-2022,"59,449002","59,214409","58,267949","60,00717",33782400.0
13-out.-2022,"58,38929","58,445916","57,475188","58,890833",32728500.0
14-out.-2022,"56,488281","58,737135","56,302225","59,34384",33833300.0
17-out.-2022,"57,167791","56,795679","56,027186","57,628887",25797200.0
18-out.-2022,"58,211324","58,486363","57,224417","58,915101",27408200.0
19-out.-2022,"57,523725","57,944373","57,094986","58,348843",22589600.0
20-out.-2022,"58,25986","57,418562","56,884662","59,20632",37175600.0
21-out.-2022,"59,966723","58,081893","57,790675","60,41164",36610400.0
24-out.-2022,"58,187055","59,271035","57,58035","59,821114",31960300.0
25-out.-2022,"58,187055","57,928195","57,370026","59,271035",28067800.0
26-out.-2022,"59,481359","57,661244","57,531814","60,54916",40746300.0
27-out.-2022,"57,361937","58,243681","56,164705","58,340754",52359000.0
28-out.-2022,"54,563004","55,485196","53,915852","55,857308",52414500.0
31-out.-2022,"54,304143","53,390041","53,00175","56,140437",38918000.0
1-nov.-2022,"55,954381","56,180884","55,776414","57,272953",42373300.0
3-nov.-2022,"54,320322","54,716703","53,859226","54,959385",34279200.0
4-nov.-2022,"58,445916","57,556082","57,272953","59,368108",60976200.0
7-nov.-2022,"58,138519","58,243681","57,790675","59,076889",29445500.0
8-nov.-2022,"59,902008","57,960552","57,960552","60,613875",39756500.0
9-nov.-2022,"59,173962","59,942455","58,66433","60,492534",42208500.0
10-nov.-2022,"60,306478","57,839211","57,742138","61,050703",47658100.0
11-nov.-2022,"66,575763","63,089232","62,458259","67,133932",80174100.0
14-nov.-2022,"67,392793","66,648568","65,831539","68,306895",43822500.0
16-nov.-2022,"66,689015","67,400882","65,960969","68,573845",32935300.0
17-nov.-2022,"67,222915","65,418979","65,313817","67,376614",31790500.0
18-nov.-2022,"65,386621","68,23409","65,281459","68,347342",44193900.0
21-nov.-2022,"64,650486","63,987155","63,323824","64,8689",27745900.0
22-nov.-2022,"64,828453","64,674754","64,221748","65,896254",27105100.0
23-nov.-2022,"65,467515","65,467515","64,666665","65,81536",22415800.0
24-nov.-2022,"65,888164","65,936701","65,208655","66,648568",12420900.0
25-nov.-2022,"65,443247","66,333081","65,26528","67,044949",20477000.0
28-nov.-2022,"65,766823","65,200565","64,32691","66,608121",16166300.0
29-nov.-2022,"68,306895","67,02068","66,834624","69,309981",42574300.0
30-nov.-2022,"69,334249","68,759901","68,565756","70,070384",59932800.0
1-dez.-2022,"69,714451","69,908596","68,541488","70,175546",34319300.0
2-dez.-2022,"70,215993","70,183636","68,735633","70,976397",30213600.0
5-dez.-2022,"70,143189","71,105827","70,118921","71,987572",21896500.0
6-dez.-2022,"71,162453","70,369692","70,280709","71,939036",21335700.0
7-dez.-2022,"68,630471","69,496037","67,83771","69,908596",45441000.0
8-dez.-2022,"69,471769","69,164371","69,04303","70,580016",29827900.0
9-dez.-2022,"71,785337","71,235258","70,80652","72,432489",37713000.0
12-dez.-2022,"69,641646","71,308062","69,067299","71,429403",34995000.0
13-dez.-2022,"69,934511","70,007562","69,504319","70,940996",31559400.0
14-dez.-2022,"70,527038","69,601721","69,398801","70,884178",34564000.0
15-dez.-2022,"70,754309","70,932879","70,527038","71,565991",24782100.0
16-dez.-2022,"69,544903","70,616323","68,595235","70,876062",37686500.0
19-dez.-2022,"69,293282","68,99296","68,376081","69,471852",27508500.0
20-dez.-2022,"69,601721","69,293282","69,244581","70,819244",22657300.0
21-dez.-2022,"69,999445","70,535155","69,642305","70,940996",39183700.0
22-dez.-2022,"69,601721","70,031912","68,741338","70,332235",19429200.0
23-dez.-2022,"70,06438","69,220231","69,057894","70,226716",18656500.0
26-dez.-2022,"70,705608","70,145548","70,072496","71,054632",18407500.0
27-dez.-2022,"72,393907","71,428005","70,997814","72,76728",26720300.0
28-dez.-2022,"72,23157","72,393907","71,996183","73,221822",23314500.0
29-dez.-2022,"72,142285","72,239687","72,101701","73,010785",40110800.0
