ativo,target,data,RNA_60,RNA_75,RNA_90,RandomForest_60,RandomForest_75,RandomForest_90,SVC_60,SVC_75,SVC_90,melhor_precision
PETR4,1.01,2020-01-27,0.8983050847457628,0.9066666666666666,0.9111111111111112,1.0,0.9444444444444444,0.9534883720930232,0.8833333333333333,0.9066666666666666,0.9111111111111112,RandomForest_60
PETR4,1.02,2020-01-28,0.7321428571428571,0.7945205479452054,0.7777777777777778,1.0,1.0,0.9090909090909092,0.75,0.7733333333333333,0.7777777777777778,RandomForest_60 | RandomForest_75
PETR4,1.01,2020-01-28,0.8833333333333333,0.9066666666666666,0.9,1.0,0.918918918918919,0.9642857142857144,0.8833333333333333,0.9066666666666666,0.9,RandomForest_60
PETR4,1.015,2020-01-28,0.8166666666666667,0.8909090909090909,0.8555555555555555,1.0,1.0,0.927710843373494,0.8166666666666667,0.8533333333333334,0.8555555555555555,RandomForest_60 | RandomForest_75
PETR4,1.02,2020-01-29,0.7931034482758621,0.7866666666666666,0.7763157894736842,0.9787234042553192,1.0,0.9859154929577464,0.7666666666666667,0.7866666666666666,0.7777777777777778,RandomForest_75
PETR4,1.01,2020-01-29,0.9,0.92,0.9,1.0,0.9452054794520548,0.9310344827586208,0.9,0.92,0.9,RandomForest_60
PETR4,1.015,2020-01-29,0.8333333333333334,0.8666666666666667,0.8555555555555555,1.0,0.9848484848484848,0.9390243902439024,0.8333333333333334,0.8666666666666667,0.8555555555555555,RandomForest_60
PETR4,1.02,2020-01-30,0.7666666666666667,0.8153846153846154,0.7865168539325843,1.0,1.0,0.958904109589041,0.7666666666666667,0.7866666666666666,0.7777777777777778,RandomForest_60 | RandomForest_75
PETR4,1.015,2020-01-30,0.8448275862068966,0.8666666666666667,0.8536585365853658,0.9090909090909092,1.0,0.9746835443037974,0.8333333333333334,0.8666666666666667,0.8555555555555555,RandomForest_75
PETR4,1.01,2020-01-30,0.9,0.92,0.9,1.0,0.9324324324324323,0.9310344827586208,0.9,0.92,0.9,RandomForest_60
PETR4,1.015,2020-01-31,0.8333333333333334,0.8666666666666667,0.8555555555555555,0.9615384615384616,0.9420289855072465,1.0,0.8333333333333334,0.8666666666666667,0.8555555555555555,RandomForest_90
PETR4,1.01,2020-01-31,0.9,0.92,0.9,1.0,0.9324324324324323,0.9759036144578314,0.9,0.92,0.9,RandomForest_60
PETR4,1.02,2020-01-31,0.7666666666666667,0.7866666666666666,0.7777777777777778,1.0,1.0,0.9859154929577464,0.7666666666666667,0.7866666666666666,0.7777777777777778,RandomForest_60 | RandomForest_75
PETR4,1.015,2020-02-03,0.8333333333333334,0.8904109589041096,0.8555555555555555,1.0,0.9420289855072465,1.0,0.8333333333333334,0.8666666666666667,0.8555555555555555,RandomForest_60 | RandomForest_90
PETR4,1.01,2020-02-03,0.9,0.92,0.9,1.0,0.9324324324324323,0.9418604651162792,0.9,0.92,0.9,RandomForest_60
PETR4,1.02,2020-02-03,0.7666666666666667,0.7972972972972973,0.7945205479452054,1.0,1.0,1.0,0.7666666666666667,0.7866666666666666,0.7777777777777778,RandomForest_60 | RandomForest_75 | RandomForest_90
PETR4,1.015,2020-02-04,0.8333333333333334,0.8666666666666667,0.8651685393258427,1.0,1.0,0.9746835443037974,0.8333333333333334,0.8666666666666667,0.8555555555555555,RandomForest_60 | RandomForest_75
PETR4,1.01,2020-02-04,0.9,0.92,0.9,1.0,0.9324324324324323,1.0,0.9,0.92,0.9101123595505618,RandomForest_60 | RandomForest_90
PETR4,1.02,2020-02-04,0.7666666666666667,0.7733333333333333,0.7777777777777778,1.0,1.0,0.9333333333333332,0.7666666666666667,0.7733333333333333,0.7777777777777778,RandomForest_60 | RandomForest_75
PETR4,1.015,2020-02-05,0.8333333333333334,0.8666666666666667,0.8555555555555555,0.9803921568627452,1.0,0.927710843373494,0.8333333333333334,0.8666666666666667,0.8555555555555555,RandomForest_75
PETR4,1.01,2020-02-05,0.9107142857142856,0.92,0.9,0.9310344827586208,0.9324324324324323,0.9204545454545454,0.9,0.92,0.9,RandomForest_75
PETR4,1.02,2020-02-05,0.7857142857142857,0.7866666666666666,0.8024691358024691,0.903846153846154,1.0,1.0,0.7833333333333333,0.7866666666666666,0.7888888888888889,RandomForest_75 | RandomForest_90
PETR4,1.015,2020-02-06,0.8333333333333334,0.8666666666666667,0.8444444444444444,1.0,0.9558823529411764,1.0,0.8333333333333334,0.8666666666666667,0.8444444444444444,RandomForest_60 | RandomForest_90
PETR4,1.02,2020-02-06,0.7833333333333333,0.7866666666666666,0.7777777777777778,0.9791666666666666,0.9516129032258064,1.0,0.7833333333333333,0.7866666666666666,0.7777777777777778,RandomForest_90
PETR4,1.01,2020-02-06,0.9,0.918918918918919,0.8888888888888888,0.9818181818181818,0.9324324324324323,1.0,0.9,0.92,0.898876404494382,RandomForest_90
PETR4,1.02,2020-02-07,0.7818181818181819,0.7866666666666666,0.7727272727272727,1.0,1.0,1.0,0.7833333333333333,0.7866666666666666,0.7777777777777778,RandomForest_60 | RandomForest_75 | RandomForest_90
PETR4,1.015,2020-02-07,0.8333333333333334,0.8767123287671232,0.8444444444444444,0.9615384615384616,0.9285714285714286,0.9620253164556962,0.8333333333333334,0.8666666666666667,0.8444444444444444,RandomForest_90
PETR4,1.01,2020-02-07,0.9,0.92,0.8888888888888888,1.0,0.9324324324324323,0.975609756097561,0.9,0.92,0.8888888888888888,RandomForest_60
PETR4,1.02,2020-02-10,0.7833333333333333,0.7808219178082192,0.7777777777777778,0.9591836734693876,1.0,0.9090909090909092,0.7833333333333333,0.7866666666666666,0.7777777777777778,RandomForest_75
