ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision
VALE3|1.02|2021-08-25|66.755854|67.151693|66.118487|67.399931|4.206954134862891|4.210643994178865|0.0036898593159735427|0|1|1|1.0
VALE3|1.02|2021-08-26|65.903795|66.749145|65.903795|66.957128|4.200941488209559|4.2040525339829875|0.003111045773428245|0|0|1|0.0
VALE3|1.02|2021-08-27|67.554241|66.427107|66.353307|67.762224|4.196105211127755|4.2160048715289085|0.019899660401153874|1|0|1|0.0
VALE3|1.02|2021-08-30|67.124857|67.64146|67.057765|68.191609|4.2142211086584584|4.22232152208935|0.008100413430891962|0|1|1|1.0
VALE3|1.02|2021-08-31|66.205706|66.420398|65.548211|66.594835|4.19600420810168|4.198627021986436|0.0026228138847557148|0|1|1|1.0
VALE3|1.02|2021-09-01|66.319761|65.3201|64.219803|66.816237|4.179299799025771|4.201946119868426|0.02264632084265461|1|0|1|0.0
VALE3|1.02|2021-09-02|66.111778|66.266088|65.689103|67.091311|4.19367827312187|4.206054542299064|0.012376269177194033|0|0|1|1.0
VALE3|1.02|2021-09-03|66.158742|67.198657|66.09165|67.681715|4.207653262210351|4.214816054811435|0.007162792601084433|0|0|1|1.0
VALE3|1.02|2021-09-06|65.118826|65.004771|64.515005|65.447574|4.174460667201989|4.181249425205982|0.006788758003993145|0|0|0|0.0
VALE3|1.02|2021-09-08|63.763582|64.722988|63.535472|64.897425|4.170116439793298|4.172807946497644|0.00269150670434648|0|0|0|0.0
VALE3|1.02|2021-09-09|63.535472|63.844092|62.508974|64.219803|4.156444048831742|4.16231162107647|0.005867572244728336|0|0|0|0.0
VALE3|1.02|2021-09-10|63.609272|64.078911|63.609272|64.535132|4.160115308233675|4.167209757686779|0.007094449453103557|0|0|0|0.0
VALE3|1.02|2021-09-13|63.575726|63.535472|63.025578|63.736745|4.151598364105058|4.154761240851222|0.0031628767461642227|0|0|0|0.0
