ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision
ITUB4|1.01|2022-09-29|21.062043|20.707615|20.632205|21.197781|3.0305015070182635|3.053896506388379|0.023394999370115688|1|1|1|1.0
ITUB4|1.01|2022-09-30|21.160076|20.971551|20.896141|21.220404|3.043166804982721|3.054963171647394|0.011796366664672764|1|1|1|1.0
ITUB4|1.01|2022-10-03|22.448627|21.724234|21.505407|22.471264|3.0784284116115486|3.112237337396596|0.03380892578504735|1|0|0|
ITUB4|1.01|2022-10-04|22.486356|22.614634|22.184526|22.795732|3.1185972188501383|3.126573325455146|0.007976106605007693|0|0|0|
ITUB4|1.01|2022-10-05|22.486356|22.539176|22.380715|22.697637|3.11525495071181|3.1222608221525974|0.007005871440787459|0|0|0|
ITUB4|1.01|2022-10-06|22.078885|22.561813|21.988336|22.591996|3.1162587868760645|3.1175956842569916|0.0013368973809271267|0|0|0|
ITUB4|1.01|2022-10-07|22.124159|22.03361|21.618594|22.124159|3.09256901484292|3.0966701788721105|0.004101164029190585|0|0|0|
ITUB4|1.01|2022-10-10|21.890241|22.244892|21.724234|22.290166|3.1021124092226184|3.104145594655825|0.002033185433206519|0|0|0|
ITUB4|1.01|2022-10-11|21.739326|21.807238|21.671414|21.995882|3.0822419330377726|3.090855254019431|0.008613320981658568|0|0|0|
ITUB4|1.01|2022-10-13|21.611048|21.505407|21.392221|21.860058|3.0683043918878106|3.084661135992814|0.01635674410500343|1|0|0|
ITUB4|1.01|2022-10-14|21.618594|21.694051|21.475224|22.010973|3.0770380754956905|3.091541101739817|0.01450302624412636|1|0|0|
ITUB4|1.01|2022-10-17|21.792146|21.837421|21.656323|21.958153|3.083625057823408|3.0891385056359746|0.005513447812566685|0|0|0|
ITUB4|1.01|2022-10-18|22.327895|22.109068|21.920424|22.327895|3.095987841108894|3.1058367936074136|0.00984895249851947|0|0|1|
ITUB4|1.01|2022-10-19|22.335441|22.305258|22.116614|22.456173|3.10482243542658|3.1115655429843057|0.006743107557725558|0|0|0|
ITUB4|1.01|2022-10-20|22.682546|22.486356|22.350532|22.825915|3.112908725275532|3.127896513300765|0.014987788025232707|1|0|0|
ITUB4|1.01|2022-10-21|23.437121|22.584451|22.501447|23.603128|3.1172616606419803|3.1613792456214815|0.044117584979501245|1|0|1|
ITUB4|1.01|2022-10-24|22.373169|23.248477|22.214709|23.308843|3.1462396245114506|3.1488328164661556|0.0025931919547050875|0|0|0|
ITUB4|1.01|2022-10-25|22.192071|22.373169|22.192071|22.463719|3.1078624284102307|3.11190151886203|0.0040390904517990656|0|0|1|
ITUB4|1.01|2022-10-26|21.716689|21.882695|21.641231|22.131705|3.0856961418151863|3.097011195830818|0.01131505401563171|1|0|1|
ITUB4|1.01|2022-10-27|22.116614|21.965699|21.814783|22.358078|3.0894821002767285|3.1071876875261886|0.01770558724946003|1|1|1|
ITUB4|1.01|2022-10-28|22.290166|22.041156|21.958153|22.373169|3.092911433|3.1078624284102307|0.014950995410230927|1|0|1|
