ativo,target,janela,tecnica,data,target_real,target_pred,resultado_real
ITUB4,1.015,90,RNA,2020-11-13,1,1,0.0203308279387699
ITUB4,1.015,90,Random Forest,2020-11-13,1,1,0.0203308279387699
ITUB4,1.015,90,SVC,2020-11-13,1,1,0.0203308279387699
ITUB4,1.015,90,RNA,2020-11-16,0,1,-0.027919660922846
ITUB4,1.015,90,Random Forest,2020-11-16,0,1,-0.027919660922846
ITUB4,1.015,90,SVC,2020-11-16,0,1,-0.027919660922846
ITUB4,1.015,90,RNA,2020-11-17,0,1,-0.0180088230517778
ITUB4,1.015,90,Random Forest,2020-11-17,0,1,-0.0180088230517778
ITUB4,1.015,90,SVC,2020-11-17,0,1,-0.0180088230517778
ITUB4,1.015,90,RNA,2020-11-18,1,1,0.0442906605390951
ITUB4,1.015,90,Random Forest,2020-11-18,1,0,0.0442906605390951
ITUB4,1.015,90,SVC,2020-11-18,1,1,0.0442906605390951
ITUB4,1.015,90,RNA,2020-11-19,1,0,0.0508356418377982
ITUB4,1.015,90,Random Forest,2020-11-19,1,0,0.0508356418377982
ITUB4,1.015,90,SVC,2020-11-19,1,1,0.0508356418377982
ITUB4,1.015,90,RNA,2020-11-20,1,1,0.0461005322107046
ITUB4,1.015,90,Random Forest,2020-11-20,1,1,0.0461005322107046
ITUB4,1.015,90,SVC,2020-11-20,1,1,0.0461005322107046
ITUB4,1.015,90,RNA,2020-11-23,1,1,0.0371134289809937
ITUB4,1.015,90,Random Forest,2020-11-23,1,1,0.0371134289809937
ITUB4,1.015,90,SVC,2020-11-23,1,1,0.0371134289809937
ITUB4,1.015,90,RNA,2020-11-24,0,0,-0.03578660750852
ITUB4,1.015,90,Random Forest,2020-11-24,0,1,-0.03578660750852
ITUB4,1.015,90,SVC,2020-11-24,0,1,-0.03578660750852
ITUB4,1.015,90,RNA,2020-11-25,1,1,0.0408332238538822
ITUB4,1.015,90,Random Forest,2020-11-25,1,1,0.0408332238538822
ITUB4,1.015,90,SVC,2020-11-25,1,1,0.0408332238538822
ITUB4,1.015,90,RNA,2020-11-26,1,0,0.0494321492152238
ITUB4,1.015,90,Random Forest,2020-11-26,1,1,0.0494321492152238
ITUB4,1.015,90,SVC,2020-11-26,1,1,0.0494321492152238
ITUB4,1.015,90,RNA,2020-11-27,1,1,0.0664901952398673
ITUB4,1.015,90,Random Forest,2020-11-27,1,1,0.0664901952398673
ITUB4,1.015,90,SVC,2020-11-27,1,1,0.0664901952398673
ITUB4,1.015,90,RNA,2020-11-30,1,1,0.062994829341191
ITUB4,1.015,90,Random Forest,2020-11-30,1,1,0.062994829341191
ITUB4,1.015,90,SVC,2020-11-30,1,1,0.062994829341191
ITUB4,1.015,90,RNA,2020-12-01,1,1,0.038101594443231
ITUB4,1.015,90,Random Forest,2020-12-01,1,1,0.038101594443231
ITUB4,1.015,90,SVC,2020-12-01,1,1,0.038101594443231
ITUB4,1.015,90,RNA,2020-12-02,1,1,0.0328467293667715
ITUB4,1.015,90,Random Forest,2020-12-02,1,1,0.0328467293667715
ITUB4,1.015,90,SVC,2020-12-02,1,1,0.0328467293667715
ITUB4,1.015,90,RNA,2020-12-03,1,1,0.0301124968107175
ITUB4,1.015,90,Random Forest,2020-12-03,1,1,0.0301124968107175
ITUB4,1.015,90,SVC,2020-12-03,1,1,0.0301124968107175
ITUB4,1.015,90,RNA,2020-12-04,1,1,0.0485950358689428
ITUB4,1.015,90,Random Forest,2020-12-04,1,1,0.0485950358689428
ITUB4,1.015,90,SVC,2020-12-04,1,1,0.0485950358689428
