ativo,target,janela,data,target_real,resultado_real,RNA,Random Forest,SVC,ensemble_tecnicas
VALE3,1.01,60,2021-01-14,0,-0.044108509989041,1,0,1,0
VALE3,1.01,60,2021-01-15,1,0.0234291781051465,1,1,1,1
VALE3,1.01,60,2021-01-18,1,0.0169312140319508,1,1,1,1
VALE3,1.01,60,2021-01-19,1,0.0115789464532121,1,1,1,1
VALE3,1.01,60,2021-01-20,1,0.04117009252993,0,1,1,0
VALE3,1.01,60,2021-01-21,1,0.0235895142273776,1,1,1,1
VALE3,1.01,60,2021-01-22,1,0.0125819958177477,1,1,1,1
VALE3,1.01,60,2021-01-26,1,0.010620627936686,1,1,1,1
VALE3,1.01,60,2021-01-27,1,0.0357142779960377,1,1,1,1
VALE3,1.01,60,2021-01-28,1,0.0158906674548435,1,1,1,1
VALE3,1.01,60,2021-01-29,1,0.0317742556206364,1,1,1,1
VALE3,1.01,60,2021-02-01,1,0.0298292368872192,1,1,1,1
VALE3,1.01,60,2021-02-02,1,0.0682048415509593,1,1,1,1
VALE3,1.01,60,2021-02-03,1,0.0355628161812595,1,1,1,1
VALE3,1.01,60,2021-02-04,1,0.0606430056989422,1,1,1,1
VALE3,1.01,60,2021-02-05,1,0.0290416223781471,1,1,1,1
VALE3,1.01,60,2021-02-08,1,0.0113107770173885,1,1,1,1
VALE3,1.01,60,2021-02-09,1,0.02176209671641,1,1,1,1
VALE3,1.01,60,2021-02-10,1,0.0306902757297509,1,1,1,1
VALE3,1.01,60,2021-02-11,1,0.0615334932790769,1,1,1,1
VALE3,1.01,60,2021-02-12,1,0.0295802457174907,1,1,1,1
VALE3,1.01,60,2021-02-17,1,0.0153040302337974,1,1,1,1
VALE3,1.01,60,2021-02-18,1,0.0168706840640611,1,1,1,1
VALE3,1.01,60,2021-02-19,1,0.0253886066566391,1,1,1,1
VALE3,1.01,60,2021-02-22,1,0.0244331639560768,1,1,1,1
VALE3,1.01,60,2021-02-23,1,0.0226500548471846,1,1,1,1
VALE3,1.01,60,2021-02-24,1,0.0352583646205841,1,1,1,1
VALE3,1.01,60,2021-02-25,1,0.0771620953836633,1,1,1,1
VALE3,1.01,60,2021-02-26,1,0.0833333360909991,1,1,1,1
VALE3,1.01,60,2021-03-01,1,0.0782778442540939,1,1,1,1
VALE3,1.01,60,2021-03-02,1,0.0443334059021156,1,1,1,1
VALE3,1.01,60,2021-03-03,1,0.0716499839368693,1,1,1,1
VALE3,1.01,60,2021-03-04,1,0.0761190927812711,1,1,1,1
VALE3,1.01,60,2021-03-05,1,0.0275201585641826,1,1,1,1
VALE3,1.01,60,2021-03-08,1,0.0266666739415986,1,1,1,1
VALE3,1.01,60,2021-03-09,1,0.0266666739415986,1,1,1,1
VALE3,1.01,60,2021-03-10,1,0.011213262669709,1,1,1,1
VALE3,1.01,60,2021-03-11,0,-0.0111111076993465,1,1,1,1
VALE3,1.01,60,2021-03-12,1,0.0183419725843567,1,1,1,1
VALE3,1.01,60,2021-03-15,1,0.0126751877453898,1,1,1,1
VALE3,1.01,60,2021-03-16,1,0.0193983435920952,1,1,1,1
VALE3,1.01,60,2021-03-17,0,-0.0679631500299848,1,1,1,1
VALE3,1.01,60,2021-03-18,0,-0.0306971965325982,1,1,1,1
VALE3,1.01,60,2021-03-19,1,0.0119760375881836,1,1,1,1
VALE3,1.01,60,2021-03-22,1,0.0256053091573995,1,1,1,1
VALE3,1.01,60,2021-03-23,1,0.0701086901660914,1,1,1,1
VALE3,1.01,60,2021-03-24,1,0.0586844314635921,1,1,1,1
VALE3,1.01,60,2021-03-25,1,0.0514188279427902,1,1,1,1
VALE3,1.01,60,2021-03-26,1,0.0297916698991802,1,1,1,1
VALE3,1.01,60,2021-03-29,1,0.0603615659209786,1,1,1,1
VALE3,1.01,60,2021-03-30,1,0.0760522906062441,1,1,1,1
VALE3,1.01,60,2021-03-31,1,0.0692385820013661,1,1,1,1
VALE3,1.01,60,2021-04-01,1,0.0549934901207784,1,1,1,1
VALE3,1.01,60,2021-04-05,1,0.014643549562243,1,1,1,1
VALE3,1.01,60,2021-04-06,1,0.0288170269992742,1,0,1,0
VALE3,1.01,60,2021-04-07,0,-0.0129597796684941,1,1,1,1
VALE3,1.01,60,2021-04-08,1,0.0363461480058473,1,1,1,1
VALE3,1.01,60,2021-04-09,1,0.0678328470629441,1,1,1,1
VALE3,1.01,60,2021-04-12,1,0.0575553444737462,1,1,1,1
VALE3,1.01,60,2021-04-13,1,0.0568433139342625,1,1,1,1
VALE3,1.01,60,2021-04-14,1,0.0112276735038838,1,1,1,1
VALE3,1.01,60,2021-04-15,1,0.0114138431411485,1,1,1,1
VALE3,1.01,60,2021-04-16,0,-0.0092660632295794,1,1,1,1
VALE3,1.01,60,2021-04-19,1,0.0253821303861427,1,1,1,1
VALE3,1.01,60,2021-04-20,1,0.0321708358300132,1,1,1,1
VALE3,1.01,60,2021-04-22,1,0.0492767193669443,1,1,1,1
VALE3,1.01,60,2021-04-23,1,0.0272851209290476,1,1,1,1
VALE3,1.01,60,2021-04-26,1,0.0373805991851508,1,1,1,1
VALE3,1.01,60,2021-04-27,1,0.0216172173919211,1,1,1,1
VALE3,1.01,60,2021-04-28,0,-0.0186291081832308,1,1,1,1
VALE3,1.01,60,2021-04-29,1,0.0164879721287243,1,1,1,1
VALE3,1.01,60,2021-04-30,1,0.0501367344323491,1,0,1,0
VALE3,1.01,60,2021-05-03,1,0.0697567607282139,1,1,1,1
VALE3,1.01,60,2021-05-04,1,0.0755424597916591,1,1,1,1
VALE3,1.01,60,2021-05-05,1,0.076022869886791,1,1,1,1
VALE3,1.01,60,2021-05-06,1,0.0335507120462614,1,1,1,1
VALE3,1.01,60,2021-05-07,0,-0.0610183674230886,0,1,1,0
VALE3,1.01,60,2021-05-10,1,0.0415862462260674,1,1,1,1
VALE3,1.01,60,2021-05-11,0,-0.0384745669533053,1,1,1,1
VALE3,1.01,60,2021-05-12,1,0.0303571469526475,1,1,1,1
VALE3,1.01,60,2021-05-13,1,0.0377697859672718,1,1,1,1
VALE3,1.01,60,2021-05-14,1,0.0349775811405592,1,1,1,1
VALE3,1.01,60,2021-05-17,0,-0.045041895832579,1,1,1,1
VALE3,1.01,60,2021-05-18,0,-0.0206958089961398,1,1,1,1
VALE3,1.01,60,2021-05-19,0,-0.0416293649474925,0,1,1,0
VALE3,1.01,60,2021-05-20,0,-0.0081900766104514,1,1,1,1
VALE3,1.01,60,2021-05-21,1,0.0378703755332705,1,0,1,0
VALE3,1.01,60,2021-05-24,1,0.0223975349057217,1,0,1,0
VALE3,1.01,60,2021-05-25,1,0.080097784358172,1,1,1,1
VALE3,1.01,60,2021-05-26,1,0.064981942673828,1,1,1,1
VALE3,1.01,60,2021-05-27,1,0.0620106171809247,1,1,1,1
VALE3,1.01,60,2021-05-28,1,0.0488888872075712,1,0,1,0
