ativo,target,janela,data,target_real,resultado_real,RNA,Random Forest,SVC,ensemble_tecnicas
PETR4,1.01,60,2021-05-06,1,0.0799491997977022,1,1,1,1
PETR4,1.01,60,2021-05-07,1,0.0294354917016181,1,1,1,1
PETR4,1.01,60,2021-05-10,1,0.0793781829298561,1,0,1,0
PETR4,1.01,60,2021-05-11,1,0.0685370046741278,1,1,1,1
PETR4,1.01,60,2021-05-12,1,0.0823909486914475,1,1,1,1
PETR4,1.01,60,2021-05-13,1,0.0387597495655438,1,1,1,1
PETR4,1.01,60,2021-05-14,1,0.019011372500109,1,1,1,1
PETR4,1.01,60,2021-05-17,0,-0.0280898992805616,1,1,1,1
PETR4,1.01,60,2021-05-18,1,0.025918760189721,1,0,1,0
PETR4,1.01,60,2021-05-19,1,0.0179731919072227,1,0,1,0
PETR4,1.01,60,2021-05-20,1,0.0207054948713221,1,0,1,0
PETR4,1.01,60,2021-05-21,1,0.0129375321794504,1,1,1,1
PETR4,1.01,60,2021-05-24,1,0.0203928469823706,1,1,1,1
PETR4,1.01,60,2021-05-25,1,0.0497877131738404,1,1,1,1
PETR4,1.01,60,2021-05-26,1,0.062116609390211,1,1,1,1
PETR4,1.01,60,2021-05-27,1,0.0713740100571069,1,1,1,1
PETR4,1.01,60,2021-05-28,1,0.061572628035857,1,1,1,1
PETR4,1.01,60,2021-05-31,1,0.0445255214382931,1,0,1,0
PETR4,1.01,60,2021-06-01,1,0.0530164677382605,1,1,1,1
PETR4,1.01,60,2021-06-02,1,0.0363507339903745,1,1,1,1
PETR4,1.01,60,2021-06-04,1,0.0203508582829727,1,1,1,1
PETR4,1.01,60,2021-06-07,1,0.0323039068456438,1,1,1,1
PETR4,1.01,60,2021-06-08,1,0.0219359242314471,1,1,1,1
PETR4,1.01,60,2021-06-09,1,0.0180367398893177,1,1,1,1
PETR4,1.01,60,2021-06-10,1,0.0190971998592572,1,1,1,1
PETR4,1.01,60,2021-06-11,1,0.0155708952938249,1,1,1,1
PETR4,1.01,60,2021-06-14,1,0.0113949690348726,1,1,1,1
PETR4,1.01,60,2021-06-15,0,-0.004470447420739,1,1,1,1
PETR4,1.01,60,2021-06-16,0,0.0031023931064211,1,1,1,1
PETR4,1.01,60,2021-06-17,1,0.054285740518265,1,0,1,0
PETR4,1.01,60,2021-06-18,1,0.044014062114893,1,1,1,1
PETR4,1.01,60,2021-06-21,1,0.0272413954844319,1,0,1,0
PETR4,1.01,60,2021-06-22,1,0.0184616267796944,1,1,1,1
PETR4,1.01,60,2021-06-23,1,0.0101729882499173,1,1,1,1
PETR4,1.01,60,2021-06-24,0,-0.0087571985645288,1,1,1,1
PETR4,1.01,60,2021-06-25,1,0.0239890344254447,1,1,1,1
PETR4,1.01,60,2021-06-28,1,0.0271571143873998,1,1,1,1
PETR4,1.01,60,2021-06-29,1,0.0292800808709725,1,1,1,1
PETR4,1.01,60,2021-06-30,0,-0.0696032272031508,1,1,1,1
PETR4,1.01,60,2021-07-01,0,-0.0426620976567017,1,1,1,1
PETR4,1.01,60,2021-07-02,0,-0.0523957481162358,1,1,1,1
PETR4,1.01,60,2021-07-05,0,-0.0337978435887517,1,0,1,0
PETR4,1.01,60,2021-07-06,0,-0.0088810367640819,1,0,1,0
PETR4,1.01,60,2021-07-07,1,0.0291971002306419,0,1,1,0
PETR4,1.01,60,2021-07-08,1,0.0224800461199341,1,1,1,1
PETR4,1.01,60,2021-07-12,1,0.023222052560659,1,0,1,0
PETR4,1.01,60,2021-07-13,0,-0.0661921376838154,1,0,1,0
PETR4,1.01,60,2021-07-14,0,-0.0327392145282757,1,1,1,1
PETR4,1.01,60,2021-07-15,0,-0.0099154622294026,1,0,1,0
PETR4,1.01,60,2021-07-16,1,0.0489025621439545,0,1,1,0
PETR4,1.01,60,2021-07-19,1,0.040091578821416,1,0,1,0
PETR4,1.01,60,2021-07-20,1,0.0253826042255791,0,1,1,0
PETR4,1.01,60,2021-07-21,1,0.0174073687056175,0,1,1,0
PETR4,1.01,60,2021-07-22,1,0.0295201932901534,1,1,1,1
PETR4,1.01,60,2021-07-23,1,0.0441286122716564,1,1,1,1
PETR4,1.01,60,2021-07-26,1,0.0208409308457317,1,1,1,1
PETR4,1.01,60,2021-07-27,1,0.0178636190698546,1,0,1,0
PETR4,1.01,60,2021-07-28,0,-0.0341727048192065,1,1,1,1
PETR4,1.01,60,2021-07-29,0,-0.0478260767039558,1,0,1,0
PETR4,1.01,60,2021-07-30,1,0.0654412503648971,1,0,1,0
PETR4,1.01,60,2021-08-02,1,0.0993929921892649,1,1,1,1
PETR4,1.01,60,2021-08-03,1,0.0915254935299119,1,1,1,1
PETR4,1.01,60,2021-08-04,0,-0.0163477906147179,1,1,1,1
PETR4,1.01,60,2021-08-05,1,0.0171929487626698,1,1,1,1
PETR4,1.01,60,2021-08-06,1,0.0443650327384093,1,1,1,1
PETR4,1.01,60,2021-08-09,1,0.0462897409075715,1,1,1,1
PETR4,1.01,60,2021-08-10,1,0.0514914901172665,1,1,1,1
PETR4,1.01,60,2021-08-11,1,0.0331472880750878,1,1,1,1
PETR4,1.01,60,2021-08-12,1,0.0189263362902256,1,1,1,1
PETR4,1.01,60,2021-08-13,0,-0.0333330064309864,1,0,0,0
PETR4,1.01,60,2021-08-16,1,0.0294336843557894,1,1,1,1
PETR4,1.01,60,2021-08-17,1,0.0103588205070286,1,1,1,1
PETR4,1.01,60,2021-08-18,1,0.0521705172772521,1,1,1,1
PETR4,1.01,60,2021-08-19,1,0.0541666913878324,1,1,1,1
PETR4,1.01,60,2021-08-20,1,0.0348924501154108,0,1,1,0
PETR4,1.01,60,2021-08-23,1,0.0439720952573237,1,0,1,0
PETR4,1.01,60,2021-08-24,1,0.0390880224695273,1,0,1,0
PETR4,1.01,60,2021-08-25,1,0.0409717862264511,1,1,1,1
PETR4,1.01,60,2021-08-26,1,0.0364621781599472,1,1,1,1
PETR4,1.01,60,2021-08-27,1,0.0109155597851211,1,0,1,0
PETR4,1.01,60,2021-08-30,0,-0.0663120217862099,1,1,1,1
PETR4,1.01,60,2021-08-31,0,-0.031478762231286,1,1,1,1
PETR4,1.01,60,2021-09-01,1,0.0129629128288475,1,1,1,1
PETR4,1.01,60,2021-09-02,0,-0.0431519211162307,1,1,1,1
PETR4,1.01,60,2021-09-03,1,0.0190766145196239,1,0,1,0
PETR4,1.01,60,2021-09-06,0,-0.0022822277935766,1,1,1,1
PETR4,1.01,60,2021-09-08,1,0.0522329014940954,0,1,1,0
PETR4,1.01,60,2021-09-09,1,0.0169101233406796,1,0,1,0
PETR4,1.01,60,2021-09-10,1,0.0255814169422052,1,0,1,0
PETR4,1.01,60,2021-09-13,1,0.0196532231110742,1,1,1,1
PETR4,1.01,60,2021-09-14,1,0.0176923589402422,1,1,1,1
PETR4,1.01,60,2021-09-15,0,-0.0333588877583707,0,1,1,0
PETR4,1.01,60,2021-09-16,0,-0.0046206987245774,1,1,1,1
PETR4,1.01,60,2021-09-17,1,0.1191859731001094,0,0,1,0
PETR4,1.01,60,2021-09-20,1,0.0789474360950952,1,1,1,1
PETR4,1.01,60,2021-09-21,1,0.0755972860476867,1,1,1,1
PETR4,1.01,60,2021-09-22,1,0.0747592241393186,0,1,1,0
PETR4,1.01,60,2021-09-23,1,0.0504708484827662,1,1,1,1
PETR4,1.01,60,2021-09-24,1,0.027634494678967,1,1,1,1
PETR4,1.01,60,2021-09-27,1,0.0297903626504529,1,1,1,1
PETR4,1.01,60,2021-09-28,1,0.058801911145073,1,1,1,1
PETR4,1.01,60,2021-09-29,1,0.0704686471209425,1,1,1,1
PETR4,1.01,60,2021-09-30,1,0.0866519235007257,1,1,1,1
PETR4,1.01,60,2021-10-01,1,0.0615995238248019,1,1,1,1
PETR4,1.01,60,2021-10-04,1,0.0210345084679417,1,1,1,1
PETR4,1.01,60,2021-10-05,1,0.0310880702589686,1,1,1,1
PETR4,1.01,60,2021-10-06,1,0.0400696390574562,1,1,1,1
PETR4,1.01,60,2021-10-07,1,0.0420690169358839,1,1,1,1
PETR4,1.01,60,2021-10-08,1,0.0244067897543807,1,1,1,1
PETR4,1.01,60,2021-10-11,1,0.0359959603225508,1,1,1,1
PETR4,1.01,60,2021-10-13,1,0.0120563195317067,1,1,1,1
PETR4,1.01,60,2021-10-14,0,-0.0466443235575446,1,1,1,1
PETR4,1.01,60,2021-10-15,0,-0.0663265876410538,1,1,1,1
