Exchange Date,Close,Open,Low,High,Volume
25-jun.-2020,"15,473526","15,40252","15,094824","15,580036",50727924.927208
26-jun.-2020,"15,213169","15,213169","15,112576","15,514947",43389385.661061
29-jun.-2020,"15,668794","15,325596","15,236837","15,692463",33595756.640424
30-jun.-2020,"15,059321","15,514947","15,059321","15,568202",49893465.010653
1-jul.-2020,"15,453042","15,157007","15,121482","15,51817",42963465.703653
2-jul.-2020,"15,719474","15,68987","15,636584","16,133923",45562215.443778
3-jul.-2020,"15,68987","15,624742","15,512249","15,802364",10885818.911418
6-jul.-2020,"16,418117","16,056954","15,897095","16,489165",32260686.773931
7-jul.-2020,"15,612901","16,240496","15,583297","16,406276",70760132.923987
8-jul.-2020,"15,950381","15,778681","15,68987","16,02735",37330806.266919
9-jul.-2020,"15,956302","15,997747","15,737236","16,086557",47661125.233887
10-jul.-2020,"16,10432","15,956302","15,760919","16,169447",26320907.367909
13-jul.-2020,"15,867491","16,252337","15,867491","16,311544",26969357.303064
14-jul.-2020,"16,133923","15,837888","15,654346","16,234575",31131866.886813
15-jul.-2020,"16,246417","16,305624","16,02735","16,459562",35026636.497336
16-jul.-2020,"15,974064","16,086557","15,93854","16,175368",21276747.872325
17-jul.-2020,"16,116161","16,051033","15,985905","16,222734",35525816.447418
20-jul.-2020,"16,163527","16,133923","15,962223","16,299703",31393446.860655
21-jul.-2020,"16,400355","16,341148","16,199051","16,601659",40543135.945686
22-jul.-2020,"16,02735","16,489165","15,849729","16,489165",49890385.010961
23-jul.-2020,"15,68987","16,045113","15,666187","16,068795",32087436.791256
24-jul.-2020,"15,672108","15,60106","15,458963","15,914857",33031676.696832
27-jul.-2020,"16,459562","15,766839","15,713553","16,53061",54241434.575857
28-jul.-2020,"16,364831","16,412196","16,293782","16,731914",25929087.407091
29-jul.-2020,"16,749677","16,666787","16,506928","16,868091",29735967.026403
30-jul.-2020,"16,465483","16,501007","16,234575","16,714152",31736976.826302
31-jul.-2020,"15,920778","16,542452","15,861571","16,566135",33846226.615377
3-ago.-2020,"16,160703","16,054071","15,69863","16,415435",36306046.369395
4-ago.-2020,"15,218785","15,55053","15,052913","15,811186",86983481.301652
5-ago.-2020,"15,206937","15,49129","15,023293","15,58015",54706514.529349
6-ago.-2020,"15,420201","15,224709","15,052913","15,58015",32540526.745947
7-ago.-2020,"15,094381","15,183241","15,046989","15,66901",72643662.735634
10-ago.-2020,"15,289873","15,118077","15,052913","15,449822",32983936.701606
11-ago.-2020,"15,112153","15,473518","15,112153","15,574226",28676557.132344
12-ago.-2020,"14,940357","15,218785","14,756712","15,319493",54143204.58568
13-ago.-2020,"14,513828","15,082533","14,513828","15,135849",44640745.535925
14-ago.-2020,"14,65008","14,555296","14,436816","14,934433",33487406.651259
17-ago.-2020,"14,300563","14,644156","14,128767","14,661928",41288495.87115
18-ago.-2020,"14,391335","14,616942","14,278532","14,628816",45921695.40783
19-ago.-2020,"14,320091","14,438831","14,26072","14,498201",29930887.006911
20-ago.-2020,"14,320091","14,070736","13,975744","14,391335",36344106.365589
21-ago.-2020,"14,296343","14,195413","14,136043","14,391335",25988707.401129
24-ago.-2020,"14,533823","14,397272","14,385398","14,741619",36413736.358626
25-ago.-2020,"14,426957","14,628816","14,320091","14,664438",35056116.494388
26-ago.-2020,"14,124169","14,426957","13,957932","14,462579",33440986.655901
27-ago.-2020,"14,355713","14,183539","14,130106","14,545697",38581946.141805
28-ago.-2020,"14,504138","14,426957","14,337902","14,581319",61557533.844247
31-ago.-2020,"13,981681","14,349776","13,981681","14,42102",49097835.090216
1-set.-2020,"14,459916","14,180698","14,097527","14,459916",61577553.842245
2-set.-2020,"14,430212","14,465857","14,198521","14,525265",27460067.253993
3-set.-2020,"14,780719","14,376745","14,352982","15,149049",88939281.106072
4-set.-2020,"14,828246","14,947062","14,584673","15,024292",45704775.429522
8-set.-2020,"14,495561","14,590614","14,41833","14,715371",32027046.797295
9-set.-2020,"14,513383","14,614377","14,352982","14,739134",32542066.745793
10-set.-2020,"14,204461","14,495561","14,198521","14,650022",39414316.058568
11-set.-2020,"14,038119","14,228225","13,919303","14,299514",25423307.457669
14-set.-2020,"14,287633","14,133172","13,853954","14,388626",47530665.246933
15-set.-2020,"14,097527","14,358922","14,020297","14,394567",31973256.802674
16-set.-2020,"14,055941","14,115349","14,04406","14,388626",27954187.204581
17-set.-2020,"14,073764","13,960889","13,89554","14,156935",27467767.253223
18-set.-2020,"13,723256","13,960889","13,681671","14,032178",42358245.764175
21-set.-2020,"13,60444","13,515328","13,337104","13,67573",40130965.986903
22-set.-2020,"13,723256","13,574736","13,521269","13,848013",29798007.020199
23-set.-2020,"13,354927","13,616322","13,348986","13,741079",26887187.311281
24-set.-2020,"13,681671","13,366808","13,319282","13,865836",43720045.627995
25-set.-2020,"13,610381","13,550973","13,438098","13,651967",23837327.616267
28-set.-2020,"13,60444","13,812368","13,414335","14,198521",63923853.607615
29-set.-2020,"13,3074","13,60444","13,247992","13,610381",29658197.03418
30-set.-2020,"13,366808","13,414335","13,289578","13,479683",24365107.563489
1-out.-2020,"13,387619","13,405454","13,185497","13,435177",22304257.769574
2-out.-2020,"13,429233","13,292503","13,280613","13,863201",38645526.135447
5-out.-2020,"13,571907","13,506515","13,280613","13,678913",24960867.503913
6-out.-2020,"13,595686","13,726471","13,50057","13,898869",23103517.689648
7-out.-2020,"13,494625","13,631355","13,417343","13,672968",24951627.504837
8-out.-2020,"14,309058","13,506515","13,435177","14,433899",69169423.083058
9-out.-2020,"14,267445","14,207997","14,02371","14,630076",53705624.629438
13-out.-2020,"14,130715","14,255556","14,041544","14,344727",33787046.621295
14-out.-2020,"14,089102","14,202053","14,065323","14,249611",23931377.606862
15-out.-2020,"13,964262","13,946428","13,827532","14,106936",23839967.616003
16-out.-2020,"13,738361","13,916704","13,726471","13,940483",23269617.673038
19-out.-2020,"13,88698","13,821587","13,6373","14,237721",41988535.801146
20-out.-2020,"14,439843","13,982096","13,970207","14,505236",50087174.991283
21-out.-2020,"14,570628","14,422009","14,309058","14,826253",41736745.826325
22-out.-2020,"15,319669","14,606297","14,594407","15,408841",72728802.72712
23-out.-2020,"15,123492","15,396951","15,105657","15,634742",55366184.463382
26-out.-2020,"15,230498","15,040265","14,957038","15,373172",35211986.478801
27-out.-2020,"14,79653","15,515847","14,677634","15,55746",51481534.851847
28-out.-2020,"14,13666","14,416064","14,106936","14,517125",42244615.775538
29-out.-2020,"14,207997","14,017765","13,696747","14,291224",47026975.297302
30-out.-2020,"13,958317","14,059378","13,809698","14,225832",42890645.710935
3-nov.-2020,"14,300362","14,217082","14,104059","14,466922",41184325.881567
4-nov.-2020,"14,871425","15,168853","14,794093","15,311619",106693499.33065
5-nov.-2020,"15,22239","15,174802","15,115316","15,43059",48548275.145172
6-nov.-2020,"15,204545","15,079625","15,026088","15,359208",35009696.49903
9-nov.-2020,"16,435899","15,906476","15,906476","16,667893",110123298.98767
10-nov.-2020,"17,17947","16,447796","16,447796","17,340081",93661580.633842
11-nov.-2020,"17,036704","17,108087","16,780916","17,250853",67672213.232779
12-nov.-2020,"16,620304","16,905836","16,412104","17,161624",50679854.932015
13-nov.-2020,"16,935579","16,757121","16,650047","17,01291",40532575.946742
16-nov.-2020,"17,530436","17,26275","17,191367","17,601818",59407914.059209
17-nov.-2020,"17,542333","17,47095","17,191367","17,613716",44658125.534187
18-nov.-2020,"17,114036","17,506641","17,078344","17,589921",45480375.451962
19-nov.-2020,"17,13783","17,191367","17,05455","17,488796",29286287.071371
20-nov.-2020,"16,983167","17,084293","16,88799","17,238956",20063007.993699
23-nov.-2020,"17,191367","17,161624","17,090241","17,375773",30333376.966662
24-nov.-2020,"17,673201","17,310338","17,310338","17,952784",52425994.757401
25-nov.-2020,"17,465001","17,619664","17,209213","17,72079",46455415.354458
26-nov.-2020,"17,09619","17,423361","17,024807","17,453104",33750306.624969
27-nov.-2020,"17,227059","17,280596","17,191367","17,72079",48559495.14405
30-nov.-2020,"16,989116","17,233007","16,989116","17,369824",65878223.412178
1-dez.-2020,"17,706291","17,289673","17,224204","18,134813",56501164.349884
2-dez.-2020,"17,84318","17,80747","17,521789","17,997924",35364226.463577
3-dez.-2020,"17,831277","17,938407","17,795567","18,378833",43876575.612342
4-dez.-2020,"18,009828","17,986021","17,646774","18,099103",38606256.139374
7-dez.-2020,"18,116958","18,003876","17,872939","18,485963",33729406.627059
8-dez.-2020,"18,069345","18,116958","17,968166","18,527625",30617616.938238
9-dez.-2020,"18,176475","18,0872","18,027683","18,295509",34741956.525804
10-dez.-2020,"18,777596","18,307412","18,307412","18,878775",55520184.447982
11-dez.-2020,"18,666641","18,589112","18,374416","18,773989",26405497.35945
14-dez.-2020,"18,416162","18,768026","18,416162","18,863446",29425327.057467
15-dez.-2020,"18,583148","18,469836","18,445981","18,726279",27559177.244082
16-dez.-2020,"18,935012","18,630859","18,499655","19,191454",45328685.467131
17-dez.-2020,"18,911156","19,018504","18,827663","19,173563",19647648.035235
18-dez.-2020,"18,881337","18,91712","18,791881","19,155671",34885506.511449
21-dez.-2020,"18,547366","18,517547","18,434054","18,785917",28616057.138394
22-dez.-2020,"18,636822","18,589112","18,577185","18,875374",21624897.83751
23-dez.-2020,"19,048323","18,678569","18,64875","19,113925",21955117.804488
28-dez.-2020,"19,18549","19,215309","19,09007","19,340549",16989058.301094
29-dez.-2020,"19,143744","19,245128","19,04236","19,316694",18022618.197738
30-dez.-2020,"18,863446","19,203382","18,863446","19,280911",28208837.179116
4-jan.-2021,"18,436829","19,081223","18,401029","19,08719",34482576.551742
5-jan.-2021,"18,317497","18,335397","18,001266","18,532295",31074776.892522
6-jan.-2021,"18,824659","18,484562","18,371196","19,128956",47368085.263191
7-jan.-2021,"19,588385","18,884325","18,794826","19,725617",50740024.925998
8-jan.-2021,"19,582418","19,648051","19,349721","19,952348",57781234.221877
11-jan.-2021,"19,140889","19,373587","18,926091","19,510819",34720176.527982
12-jan.-2021,"19,200555","19,200555","19,105089","19,361654",36398226.360177
13-jan.-2021,"18,884325","19,200555","18,651627","19,409387",46994195.30058
14-jan.-2021,"19,445186","19,105089","18,896258","19,654018",31044746.895525
15-jan.-2021,"18,711293","19,122989","18,705327","19,325854",41532805.846719
18-jan.-2021,"18,615827","18,890291","18,580028","19,05139",20815077.918492
19-jan.-2021,"18,395063","18,788859","18,227998","18,860458",29926597.00734
20-jan.-2021,"18,090766","18,526328","17,965467","18,556161",31891746.810825
21-jan.-2021,"17,846134","18,090766","17,691003","18,174298",38138756.186124
22-jan.-2021,"17,464271","17,452338","17,29124","17,583604",40481755.951824
26-jan.-2021,"16,884617","17,326905","16,818872","17,840914",56092074.390793
27-jan.-2021,"16,872664","16,800941","16,65152","17,326905",47267765.273223
28-jan.-2021,"17,565979","16,908525","16,872664","17,709423",57231014.276899
29-jan.-2021,"16,938409","17,464372","16,908525","17,661608",50940664.905934
1-fev.-2021,"17,389896","17,342055","17,186575","17,593216",51004794.899521
2-fev.-2021,"17,019134","17,389896","16,744053","17,521456",110360568.963943
3-fev.-2021,"16,935414","17,198535","16,869634","17,282255",45582455.441754
4-fev.-2021,"16,863654","17,060994","16,672293","17,078935",72000052.799995
5-fev.-2021,"16,791894","16,929434","16,678273","17,013154",43223285.677671
8-fev.-2021,"16,480933","16,744053","16,451033","16,863654",31831246.816875
9-fev.-2021,"16,678273","16,439072","16,283592","16,989234",41532365.846763
10-fev.-2021,"16,558673","16,684253","16,373292","16,857674",31528306.847169
11-fev.-2021,"16,558673","16,738073","16,445052","16,821794",24641757.535824
12-fev.-2021,"16,600533","16,462993","16,385252","16,803854",27352817.264718
17-fev.-2021,"16,809834","16,624453","16,528773","16,911494",27102567.289743
18-fev.-2021,"16,690233","16,696213","16,630433","17,043054",54255074.574493
19-fev.-2021,"16,516813","16,678273","16,349372","16,863654",29616617.038338
22-fev.-2021,"15,314829","15,876951","15,266989","15,912831",95136570.486343
23-fev.-2021,"16,295552","15,494229","15,458349","16,403192",84110611.588939
24-fev.-2021,"16,056351","16,403192","15,912831","16,457013",39210266.078973
25-fev.-2021,"15,59589","16,086251","15,53609","16,181932",45070955.492904
26-fev.-2021,"15,365546","15,75645","15,341491","15,870715",53127464.687254
1-mar.-2021,"14,90521","15,585182","14,90521","15,627304",49640245.035975
2-mar.-2021,"15,506955","14,640443","14,393728","15,837914",73130962.686904
3-mar.-2021,"15,54306","15,506955","14,935298","15,819862",67705433.229457
4-mar.-2021,"16,030473","15,657391","15,603234","16,307275",72309922.769008
5-mar.-2021,"16,6262","16,08463","15,958263","16,740531",85427091.457291
8-mar.-2021,"16,096664","16,186926","15,982333","16,83681",62856523.714348
9-mar.-2021,"16,31931","16,018438","15,855967","16,584077",41239875.876012
10-mar.-2021,"16,439659","16,313292","16,01242","16,541955",41088075.891192
11-mar.-2021,"16,463729","16,608147","16,235066","16,776636",37994326.200567
12-mar.-2021,"16,355415","16,337362","16,283205","16,55399",27023917.297608
15-mar.-2021,"16,547973","16,337362","16,235066","16,60213",30767106.923289
16-mar.-2021,"16,210996","16,55399","16,01242","16,572043",23932257.606774
17-mar.-2021,"16,842828","16,162856","16,108699","16,878932",39452156.054784
18-mar.-2021,"16,939107","16,806723","16,752566","17,282101",50214444.978556
19-mar.-2021,"16,975211","16,993264","16,698409","17,197857",51754774.824523
22-mar.-2021,"17,07149","16,842828","16,547973","17,077508",39251186.074881
23-mar.-2021,"16,638234","16,848845","16,632217","17,161752",34770226.522977
24-mar.-2021,"16,349397","16,632217","16,349397","16,728496",43953905.604609
25-mar.-2021,"16,638234","16,247101","16,168874","16,656287",57167434.283257
26-mar.-2021,"16,921951","16,590385","16,572299","16,946065",35893986.410601
29-mar.-2021,"16,915923","16,952094","16,638613","17,00635",25098367.490163
30-mar.-2021,"17,193233","16,783296","16,777268","17,211318",25850547.414945
31-mar.-2021,"16,861666","17,066635","16,68684","17,169119",32262886.773711
1-abr.-2021,"16,34595","16,967217","16,34595","16,967217",34696306.530369
5-abr.-2021,"16,55706","16,502774","16,358013","16,641504",26281527.371847
6-abr.-2021,"16,364045","16,587218","16,255474","16,665631",25337067.466293
7-abr.-2021,"16,219284","16,297696","16,074523","16,496743",34287436.571256
8-abr.-2021,"16,092618","16,291664","16,086586","16,34595",29189267.081073
9-abr.-2021,"16,068491","16,002142","15,984047","16,279601",22486527.751347
12-abr.-2021,"16,466584","16,164998","16,146903","16,466584",27209047.279095
13-abr.-2021,"16,460552","16,388172","16,213252","16,551028",29600667.039933
14-abr.-2021,"16,671662","16,502774","16,315791","16,94309",44605985.539401
15-abr.-2021,"16,671662","16,683726","16,52087","16,937058",32807386.719261
16-abr.-2021,"16,858646","16,581187","16,581187","16,949121",22136507.786349
19-abr.-2021,"16,605314","16,816424","16,55706","16,864677",29604187.039581
20-abr.-2021,"16,52087","16,532933","16,448489","16,756106",21680667.831933
22-abr.-2021,"16,526901","16,605314","16,424362","16,719916",26492947.350705
23-abr.-2021,"16,605314","16,55706","16,526901","16,828487",18812858.118714
26-abr.-2021,"16,59325","16,689758","16,454521","16,798328",22386097.76139
27-abr.-2021,"16,339918","16,569123","16,297696","16,738011",32472986.752701
28-abr.-2021,"17,051022","16,633964","16,585609","17,10542",40949805.905019
29-abr.-2021,"16,513077","17,032889","16,482856","17,135642",36718766.328123
30-abr.-2021,"16,640008","16,428457","16,289438","16,676274",46493365.350663
3-mai.-2021,"16,872843","16,751891","16,67932","17,048224",45434725.456527
4-mai.-2021,"16,153177","16,993796","16,116892","17,144986",86567461.343254
5-mai.-2021,"16,612796","16,268082","16,038273","16,721653",55098004.4902
6-mai.-2021,"16,509987","16,546272","16,382987","16,70351",26153487.384651
7-mai.-2021,"16,709558","16,57651","16,473701","16,751891",29253287.074671
10-mai.-2021,"16,95751","16,733748","16,643034","17,078462",31522916.847708
11-mai.-2021,"16,921224","16,776082","16,763986","17,030081",27761797.22382
12-mai.-2021,"16,673272","16,751891","16,558368","16,812367",25232237.476776
13-mai.-2021,"17,157081","16,697463","16,673272","17,278034",46881665.311833
14-mai.-2021,"17,538081","17,332462","17,138938","17,646938",49010715.098928
17-mai.-2021,"17,525986","17,459462","17,157081","17,556224",40828915.917108
18-mai.-2021,"17,4897","17,417129","17,344557","17,689271",28890947.110905
19-mai.-2021,"17,6167","17,253843","17,054272","17,683224",29058367.094163
20-mai.-2021,"17,713462","17,652986","17,574367","17,973509",35273036.472696
21-mai.-2021,"17,798128","17,737652","17,501795","17,828367",30475936.952406
24-mai.-2021,"17,749748","17,852557","17,659033","17,900938",27531017.246898
25-mai.-2021,"17,56726","17,761106","17,433991","17,797452",36852856.314714
26-mai.-2021,"17,809567","17,615722","17,615722","17,912548",23088227.691177
27-mai.-2021,"17,658125","17,809567","17,48851","17,870144",65651843.434816
28-mai.-2021,"17,948894","17,603606","17,56726","18,015528",28926697.10733
31-mai.-2021,"17,894375","17,973125","17,80351","18,130624",16958148.304185
1-jun.-2021,"18,54591","18,085292","18,061049","18,54591",47385465.261453
2-jun.-2021,"19,164107","18,576213","18,564092","19,26714",62193113.780689
4-jun.-2021,"19,564117","19,133803","19,055013","19,624724",40446775.955322
7-jun.-2021,"20,024734","19,564117","19,315626","20,109584",65280923.471908
8-jun.-2021,"19,885337","19,891397","19,551995","20,091402",79336612.066339
9-jun.-2021,"20,15807","19,800486","19,648967","20,721721",98498390.150161
10-jun.-2021,"20,085341","20,364136","19,952005","20,533837",54839724.516028
11-jun.-2021,"19,848972","20,024734","19,612603","20,091402",25389867.461013
14-jun.-2021,"19,782304","19,964126","19,612603","20,036855",26013897.39861
15-jun.-2021,"19,782304","19,855033","19,570177","19,897458",19351528.064847
16-jun.-2021,"20,176253","19,806547","19,667149","20,370197",73583282.641672
17-jun.-2021,"19,939883","20,400501","19,91564","20,812632",54329324.567068
18-jun.-2021,"19,576238","19,848972","19,442901","19,982309",45086355.491364
21-jun.-2021,"19,667149","19,527752","19,43078","19,842911",30036596.99634
22-jun.-2021,"19,412598","19,533813","19,279261","19,67321",44542845.545715
23-jun.-2021,"19,2732","19,424719","19,182289","19,770182",31361436.863856
24-jun.-2021,"19,279261","19,497448","19,079256","19,51563",26109267.389073
25-jun.-2021,"18,667125","19,382294","18,55197","19,473205",42723885.727611
28-jun.-2021,"18,454998","18,691368","18,212568","18,727732",39582286.041771
29-jun.-2021,"18,273176","18,339844","18,079232","18,448938",33501926.649807
30-jun.-2021,"18,061049","18,182264","18,042867","18,345905",24549357.545064
1-jul.-2021,"18,003437","18,064075","17,779076","18,179287",22223847.777615
2-jul.-2021,"18,197479","18,118649","17,930671","18,252053",27690517.230948
5-jul.-2021,"17,948863","18,021628","17,918543","18,106521",13286348.671365
6-jul.-2021,"17,748757","17,876097","17,724502","18,027692",27037447.296255
7-jul.-2021,"17,997373","17,936735","17,675991","18,155032",43019455.698054
8-jul.-2021,"17,760885","17,675991","17,560779","17,991309",53772394.622761
