Exchange Date,Close,Open,Low,High,Volume
13-set.-2022,"16,726666","16,884928","16,655721","17,157794",87983400.0
14-set.-2022,"16,98316","16,781239","16,715751","17,152337",48807000.0
15-set.-2022,"16,950416","16,874014","16,808526","17,04319",45273400.0
16-set.-2022,"16,797611","16,84127","16,557489","16,890385",106177600.0
19-set.-2022,"17,06502","16,644806","16,306453","17,12505",65077000.0
20-set.-2022,"16,966788","17,146879","16,830355","17,245111",67062600.0
21-set.-2022,"17,010446","17,108678","16,857642","17,174166",58249000.0
22-set.-2022,"17,43066","17,179623","16,934044","17,507062",69488700.0
23-set.-2022,"16,339197","17,092306","16,246422","17,130507",137588500.0
26-set.-2022,"16,077246","16,219136","15,940813","16,415599",79420700.0
27-set.-2022,"16,191849","16,317368","16,104532","16,481087",70821700.0
28-set.-2022,"15,973557","16,191849","15,597002","16,273709",104270600.0
29-set.-2022,"15,995386","15,820752","15,607917","16,044502",87316600.0
30-set.-2022,"16,262794","15,94627","15,826209","16,639349",121098300.0
3-out.-2022,"17,561635","17,414288","17,277855","17,812671",177579000.0
4-out.-2022,"17,119593","17,954562","16,955873","17,99822",115437200.0
5-out.-2022,"17,763556","17,141422","17,026818","17,910903",91971800.0
6-out.-2022,"18,369317","18,009135","17,703525","18,440263",82058800.0
7-out.-2022,"18,352946","18,325659","18,129196","18,7295",72701500.0
10-out.-2022,"18,145568","18,36386","18,009135","18,494836",51814400.0
11-out.-2022,"18,009135","17,949104","17,7963","18,189226",58031100.0
13-out.-2022,"18,522122","17,736269","17,687153","18,822274",90841000.0
14-out.-2022,"18,238342","18,538494","18,172854","18,631269",61926100.0
17-out.-2022,"18,22197","18,14011","17,921818","18,636726",100617400.0
18-out.-2022,"18,66947","18,500293","18,096452","18,680384",81207100.0
19-out.-2022,"19,329805","18,625811","18,565781","19,406207",113197700.0
20-out.-2022,"19,902823","19,700902","19,520811","19,946481",113783300.0
21-out.-2022,"20,584987","19,891908","19,859164","20,950627",138716100.0
24-out.-2022,"18,691299","19,919195","18,680384","20,093829",141295900.0
25-out.-2022,"18,298372","18,576695","18,123738","18,827732",111559100.0
26-out.-2022,"17,850873","17,790842","17,40883","18,298372",120939000.0
27-out.-2022,"17,987306","17,905446","17,829043","18,30383",110143700.0
28-out.-2022,"17,77447","17,845415","17,387001","18,074623",128499800.0
31-out.-2022,"16,268252","16,704837","15,913526","17,245111",261684400.0
1-nov.-2022,"16,295538","16,683008","16,131819","16,737581",114888300.0
3-nov.-2022,"16,344654","16,262794","16,066331","16,584776",137787400.0
4-nov.-2022,"15,444197","16,808526","15,37871","16,863099",193762100.0
7-nov.-2022,"14,816606","15,258649","14,772948","15,444197",117206600.0
8-nov.-2022,"14,925753","14,767491","14,598314","15,023984",94745400.0
9-nov.-2022,"14,680173","14,816606","14,538283","15,253191",103303500.0
10-nov.-2022,"14,254503","14,232674","13,97618","14,674716",145470100.0
11-nov.-2022,"14,729289","14,079869","14,025296","14,93121",146364300.0
14-nov.-2022,"15,116759","14,876637","14,783862","15,37871",66639500.0
16-nov.-2022,"14,816606","15,176789","14,696545","15,340508",85549900.0
17-nov.-2022,"14,822064","14,734747","14,489168","14,898466",101525800.0
18-nov.-2022,"14,571027","14,953039","14,309076","15,062185",127175600.0
21-nov.-2022,"14,614686","14,800234","14,216302","15,045814",164898100.0
22-nov.-2022,"14,551625","14,345794","13,909183","14,613998",164261300.0
23-nov.-2022,"14,620235","14,345794","14,221048","14,751219",77317300.0
24-nov.-2022,"15,125457","14,670134","14,501727","15,362474",94233800.0
25-nov.-2022,"14,882202","15,131694","14,720032","15,175355",58635900.0
28-nov.-2022,"15,194067","14,751219","14,682608","15,312576",56067400.0
29-nov.-2022,"15,830272","15,343762","15,268915","16,142137",96151500.0
30-nov.-2022,"16,628647","15,967493","15,90512","16,628647",120774700.0
1-dez.-2022,"15,961255","16,578748","15,942543","16,709732",71259400.0
2-dez.-2022,"16,160849","16,023628","15,786611","16,497663",66301000.0
5-dez.-2022,"15,979967","16,216985","15,936306","16,578748",56065400.0
6-dez.-2022,"15,992442","16,104713","15,855221","16,460239",74991200.0
7-dez.-2022,"15,81156","15,805323","15,761662","16,260646",57008400.0
8-dez.-2022,"15,456034","15,936306","15,368712","16,086001",55567700.0
9-dez.-2022,"15,412373","15,587017","15,275152","15,624441",61586200.0
12-dez.-2022,"14,913389","15,331288","14,426879","15,381186",111293100.0
13-dez.-2022,"14,545388","15,031897","14,539151","15,09427",102533100.0
14-dez.-2022,"13,391487","14,033929","12,954876","14,096302",319501600.0
15-dez.-2022,"13,747013","13,098334","12,9923","13,952844",132385600.0
16-dez.-2022,"13,75325","13,697115","13,416436","13,790674",89835200.0
19-dez.-2022,"13,959081","13,784437","13,497521","14,040166",63074100.0
20-dez.-2022,"14,389455","13,965319","13,853047","14,495489",71875500.0
21-dez.-2022,"14,70132","14,657659","14,252235","14,79488",74252800.0
22-dez.-2022,"14,963287","14,907151","14,782405","15,318813",81894800.0
23-dez.-2022,"15,668102","15,050609","15,050609","15,730475",68387900.0
26-dez.-2022,"15,555831","15,668102","15,480983","15,780374",28765200.0
27-dez.-2022,"15,661865","15,749187","15,312576","15,786611",50803200.0
28-dez.-2022,"15,468508","15,655628","15,437322","15,792848",57293500.0
29-dez.-2022,"15,281389","15,587017","15,237728","15,624441",57901800.0
