ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision|compra_esmble_jan_tot|rend_decisao_esmble_jan_tot|dias_esmble_jan_tot|venda_esmble_jan_tot|compra_esmble_jan_par|rend_decisao_esmble_jan_par|dias_esmble_jan_par|venda_esmble_jan_par|compra_in_precision|rend_decisao_in_precision|dias_in_precision|venda_in_precision|dinheiro_esmble_jan_tot|investido_esmble_jan_tot|qtde_ativos_esmble_jan_tot|capital_teorico_esmble_jan_tot|dinheiro_esmble_jan_par|investido_esmble_jan_par|qtde_ativos_esmble_jan_par|capital_teorico_esmble_jan_par|dinheiro_in_precision|investido_in_precision|qtde_ativos_in_precision|capital_teorico_in_precision
VALE3|1.01|2020-06-24|33.472032|33.991727|33.127582|33.99777|3.5261171714787767|3.526294934229865|0.0001777627510883|0|1|1|1.0|0.0|0.0|0.0|0.0|33.991727|0.0001777785518224|1.0|0.0|33.991727|0.0001777785518224|1.0|0.0|968.1178413606858|0.0|0.0|968.1178413606858|0.0|968.1178413606859|28.480984251276375|968.1178413606859|0.0|968.1178413606859|28.480984251276375|968.1178413606859
VALE3|1.01|2020-06-25|33.840653|33.538504|33.157797|33.931298|3.512694151941742|3.524337833295785|0.0116436813540428|1|1|1|1.0|33.538504|0.0117117328787233|0.0|33.87388904|33.991727|-0.0017777560993002|2.0|0.0|33.991727|-0.0017777560993002|2.0|0.0|0.0|968.1178413606858|28.865862393882736|968.1178413606858|0.0|968.1178413606859|28.480984251276375|968.1178413606859|0.0|968.1178413606859|28.480984251276375|968.1178413606859
VALE3|1.01|2020-06-26|33.61102|33.780223|33.363258|34.414736|3.5198755128972365|3.538484844747245|0.0186093318500084|1|1|1|1.0|33.780223|0.018783564572679|0.0|34.11802523|33.991727|0.0124444692086401|0.0|34.33164427|33.991727|0.0124444692086401|0.0|34.33164427|0.0|977.7990197742927|28.94590186021841|977.7990197742927|0.0|968.1178413606859|28.480984251276375|968.1178413606859|0.0|968.1178413606859|28.480984251276375|968.1178413606859
VALE3|1.01|2020-06-29|33.617063|33.502246|33.139668|33.786266|3.5116124813597396|3.5200543885530697|0.0084419071933301|0|1|1|1.0|33.502246|0.0084776405737095|1.0|0.0|33.502246|0.0084776405737095|1.0|0.0|33.502246|0.0084776405737095|1.0|0.0|0.0|987.5770099720356|29.477934403921328|987.5770099720356|0.0|977.7990197742928|29.18607366724884|977.7990197742928|0.0|977.7990197742928|29.18607366724884|977.7990197742928
VALE3|1.01|2020-06-30|33.792309|33.502246|33.242399|34.166974|3.5116124813597396|3.5312595049918487|0.0196470236321091|1|1|1|1.0|33.502246|0.0198412966103825|0.0|33.83726846|33.502246|0.0198412966103825|0.0|33.83726846|33.502246|0.0198412966103825|0.0|33.83726846|0.0|987.5770099720356|29.477934403921328|987.5770099720356|0.0|977.7990197742928|29.18607366724884|977.7990197742928|0.0|977.7990197742928|29.18607366724884|977.7990197742928
VALE3|1.01|2020-07-01|32.958379|33.888997|32.662273|33.888997|3.5230903894300383|3.5230903894300383|0.0|0|1|1|1.0|33.888997|0.0|1.0|0.0|33.888997|0.0|1.0|0.0|33.888997|0.0|1.0|0.0|0.0|997.4527800717559|29.43293895867605|997.4527800717559|0.0|987.5770099720356|29.14152372146144|987.5770099720356|0.0|987.5770099720356|29.14152372146144|987.5770099720356
VALE3|1.01|2020-07-02|33.532461|33.145711|33.085281|33.683536|3.500913326662557|3.517009171986774|0.0160958453242168|1|1|1|1.0|33.888997|-0.0060627642653456|2.0|0.0|33.888997|-0.0060627642653456|2.0|0.0|33.888997|-0.0060627642653456|2.0|0.0|0.0|997.4527800717559|29.43293895867605|997.4527800717559|0.0|987.5770099720356|29.14152372146144|987.5770099720356|0.0|987.5770099720356|29.14152372146144|987.5770099720356
VALE3|1.01|2020-07-03|33.393473|33.357215|33.194055|33.659364|3.5072740907921993|3.5162912937534907|0.0090172029612913|0|1|1|1.0|33.888997|-0.0067760341210454|3.0|0.0|33.888997|-0.0067760341210454|3.0|0.0|33.888997|-0.0067760341210454|3.0|0.0|0.0|997.4527800717559|29.43293895867605|997.4527800717559|0.0|987.5770099720356|29.14152372146144|987.5770099720356|0.0|987.5770099720356|29.14152372146144|987.5770099720356
VALE3|1.01|2020-07-06|34.185103|33.89504|33.592891|34.287833|3.523268690997294|3.5347905682107275|0.0115218772134335|1|1|1|1.0|33.888997|0.0117688936028409|0.0|34.22788697000001|33.888997|0.0117688936028409|0.0|34.22788697000001|33.888997|0.0117688936028409|0.0|34.22788697000001|0.0|997.4527800717559|29.43293895867605|997.4527800717559|0.0|987.5770099720356|29.14152372146144|987.5770099720356|0.0|987.5770099720356|29.14152372146144|987.5770099720356
VALE3|1.01|2020-07-07|34.064243|34.287833|33.901083|34.432864|3.5347905682107275|3.5390114571613|0.0042208889505723|0|0|1|0.0|34.287833|0.0042298094487336|1.0|0.0|34.287833|0.0042298094487336|1.0|0.0|34.287833|0.0042298094487336|1.0|0.0|0.0|1007.4273078724735|29.38148082652157|1007.4273078724735|0.0|997.4527800717561|29.090575075763937|997.4527800717561|0.0|997.4527800717561|29.090575075763937|997.4527800717561
VALE3|1.01|2020-07-08|34.638326|34.384521|33.713751|34.880045|3.5376064921818218|3.551914889177562|0.0143083969957396|1|1|1|1.0|34.287833|0.0172717826757965|0.0|34.63071133|34.287833|0.0172717826757965|0.0|34.63071133|34.287833|0.0172717826757965|0.0|34.63071133|0.0|1007.4273078724735|29.38148082652157|1007.4273078724735|0.0|997.4527800717561|29.090575075763937|997.4527800717561|0.0|997.4527800717561|29.090575075763937|997.4527800717561
