ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision|compra_esmble_jan_tot|rend_decisao_esmble_jan_tot|dias_esmble_jan_tot|venda_esmble_jan_tot|compra_esmble_jan_par|rend_decisao_esmble_jan_par|dias_esmble_jan_par|venda_esmble_jan_par|compra_in_precision|rend_decisao_in_precision|dias_in_precision|venda_in_precision|dinheiro_esmble_jan_tot|investido_esmble_jan_tot|qtde_ativos_esmble_jan_tot|capital_teorico_esmble_jan_tot|dinheiro_esmble_jan_par|investido_esmble_jan_par|qtde_ativos_esmble_jan_par|capital_teorico_esmble_jan_par|dinheiro_in_precision|investido_in_precision|qtde_ativos_in_precision|capital_teorico_in_precision
ITUB4|1.01|2021-04-27|16.339918|16.569123|16.297696|16.738011|2.807540903061326|2.817682240797705|0.0101413377363788|1|1|1|1.0|16.689758|0.0028911743357812|2.0|0.0|16.689758|0.0028911743357812|2.0|0.0|16.689758|0.0028911743357812|2.0|0.0|0.0|890.6281732921124|53.36375598089033|890.6281732921124|0.0|1065.3226412587853|63.83092200970111|1065.3226412587853|0.0|1023.7541187822118|61.340261421538386|1023.7541187822118
ITUB4|1.01|2021-04-28|17.051022|16.633964|16.585609|17.10542|2.81144662920224|2.839395372352029|0.0279487431497891|1|1|1|1.0|16.689758|0.0249052143236587|0.0|16.85665558|16.689758|0.0249052143236587|0.0|16.85665558|16.689758|0.0249052143236587|0.0|16.85665558|0.0|890.6281732921124|53.36375598089033|890.6281732921124|0.0|1065.3226412587853|63.83092200970111|1065.3226412587853|0.0|1023.7541187822118|61.340261421538386|1023.7541187822118
ITUB4|1.01|2021-04-29|16.513077|17.032889|16.482856|17.135642|2.8351461220956256|2.8411606217971492|0.0060144997015236|0|1|1|1.0|17.032889|0.0060326231210688|1.0|0.0|17.032889|0.0060326231210688|1.0|0.0|17.032889|0.0060326231210688|1.0|0.0|0.0|899.5344550250335|52.81161962747679|899.5344550250335|0.0|1075.9758676713732|63.17048550433066|1075.9758676713732|0.0|1033.9916599700339|60.70559492109846|1033.9916599700339
ITUB4|1.01|2021-04-30|16.640008|16.428457|16.289438|16.676274|2.7990150140662884|2.813986990682319|0.0149719766160307|1|1|1|1.0|17.032889|-0.0209368475306802|2.0|0.0|17.032889|-0.0209368475306802|2.0|0.0|17.032889|-0.0209368475306802|2.0|0.0|0.0|899.5344550250335|52.81161962747679|899.5344550250335|0.0|1075.9758676713732|63.17048550433066|1075.9758676713732|0.0|1033.9916599700339|60.70559492109846|1033.9916599700339
ITUB4|1.01|2021-05-03|16.872843|16.751891|16.67932|17.048224|2.8185111474212436|2.8360460340811824|0.0175348866599387|1|1|1|1.0|17.032889|0.0009003170278395|3.0|0.0|17.032889|0.0009003170278395|3.0|0.0|17.032889|0.0009003170278395|3.0|0.0|0.0|899.5344550250335|52.81161962747679|899.5344550250335|0.0|1075.9758676713732|63.17048550433066|1075.9758676713732|0.0|1033.9916599700339|60.70559492109846|1033.9916599700339
ITUB4|1.01|2021-05-04|16.153177|16.993796|16.116892|17.144986|2.8328483362725088|2.841705769349954|0.0088574330774453|0|1|1|1.0|17.032889|0.0065812088601057|4.0|16.153177|17.032889|0.0065812088601057|4.0|16.153177|17.032889|0.0065812088601057|4.0|16.153177|0.0|899.5344550250335|52.81161962747679|899.5344550250335|0.0|1075.9758676713732|63.17048550433066|1075.9758676713732|0.0|1033.9916599700339|60.70559492109846|1033.9916599700339
ITUB4|1.01|2021-05-05|16.612796|16.268082|16.038273|16.721653|2.7892050286027197|2.816704466406232|0.0274994378035122|1|1|1|1.0|16.268082|0.0278810372359814|0.0|16.430762819999998|16.268082|0.0278810372359814|0.0|16.430762819999998|16.268082|0.0278810372359814|0.0|16.430762819999998|0.0|853.0754394993065|52.43859967630521|853.0754394993065|0.0|1020.4040335273874|62.724298631356014|1020.4040335273874|0.0|980.5882196508044|60.27681810620357|980.5882196508044
ITUB4|1.01|2021-05-06|16.509987|16.546272|16.382987|16.70351|2.8061608196513657|2.8156188769787818|0.0094580573274161|0|1|1|1.0|16.546272|0.0095029260971899|1.0|0.0|16.546272|0.0095029260971899|1.0|0.0|16.546272|0.0095029260971899|1.0|0.0|0.0|861.6061938942996|52.07252690480972|861.6061938942996|0.0|1030.608073862661|62.28642160981405|1030.608073862661|0.0|990.3941018473123|59.85602689520107|990.3941018473123
ITUB4|1.01|2021-05-07|16.709558|16.57651|16.473701|16.751891|2.807986632978284|2.8185111474212436|0.0105245144429595|1|1|1|1.0|16.546272|0.0124269080068309|0.0|16.71173472|16.546272|0.0124269080068309|0.0|16.71173472|16.546272|0.0124269080068309|0.0|16.71173472|0.0|861.6061938942996|52.07252690480972|861.6061938942996|0.0|1030.608073862661|62.28642160981405|1030.608073862661|0.0|990.3941018473123|59.85602689520107|990.3941018473123
ITUB4|1.01|2021-05-10|16.95751|16.733748|16.643034|17.078462|2.8174275185990267|2.8378181374675564|0.0203906188685296|1|1|1|1.0|16.733748|0.0205999277627462|0.0|16.90108548|16.733748|0.0205999277627462|0.0|16.90108548|16.733748|0.0205999277627462|0.0|16.90108548|0.0|870.2222558332427|52.00402538828975|870.2222558332427|0.0|1040.9141546012877|62.204483693747974|1040.9141546012877|0.0|1000.2980428657854|59.77728616839369|1000.2980428657854
ITUB4|1.01|2021-05-11|16.921224|16.776082|16.763986|17.030081|2.819954181522818|2.8349812509756753|0.0150270694528571|1|1|1|1.0|16.776082|0.0151405435428844|0.0|16.94384282|16.776082|0.0151405435428844|0.0|16.94384282|16.776082|0.0151405435428844|0.0|16.94384282|0.0|878.9244783915751|52.39152254928029|878.9244783915751|0.0|1051.3232961473007|62.66798744470257|1051.3232961473007|0.0|1010.3010232944433|60.222704162655106|1010.3010232944433
ITUB4|1.01|2021-05-12|16.673272|16.751891|16.558368|16.812367|2.8185111474212436|2.822114746550098|0.0036035991288545|0|0|1|1.0|16.751891|0.0036100998985725|1.0|0.0|16.751891|0.0036100998985725|1.0|0.0|16.751891|0.0036100998985725|1.0|0.0|0.0|887.7137231754909|52.991851676654946|887.7137231754909|0.0|1061.8365291087737|63.386069614992934|1061.8365291087737|0.0|1020.4040335273878|60.912767014027715|1020.4040335273878
ITUB4|1.01|2021-05-13|17.157081|16.697463|16.673272|17.278034|2.815256791714615|2.849435983755106|0.034179192040491|1|1|1|1.0|16.751891|0.0314079765681379|0.0|16.919409910000002|16.751891|0.0314079765681379|0.0|16.919409910000002|16.751891|0.0314079765681379|0.0|16.919409910000002|0.0|887.7137231754909|52.991851676654946|887.7137231754909|0.0|1061.8365291087737|63.386069614992934|1061.8365291087737|0.0|1020.4040335273878|60.912767014027715|1020.4040335273878
ITUB4|1.01|2021-05-14|17.538081|17.332462|17.138938|17.646938|2.8525811594190085|2.8705622839098797|0.0179811244908711|1|1|1|1.0|17.332462|0.0181437582266154|0.0|17.50578662|17.332462|0.0181437582266154|0.0|17.50578662|17.332462|0.0181437582266154|0.0|17.50578662|0.0|896.5908604072459|51.72899616957164|896.5908604072459|0.0|1072.4548943998616|61.87550818803824|1072.4548943998616|0.0|1030.6080738626617|59.46114717359033|1030.6080738626617
ITUB4|1.01|2021-05-17|17.525986|17.459462|17.157081|17.556224|2.859881736649202|2.865408530915244|0.0055267942660415|0|1|1|1.0|17.459462|0.0055420951687974|1.0|0.0|17.459462|0.0055420951687974|1.0|0.0|17.459462|0.0055420951687974|1.0|0.0|0.0|905.5567690113184|51.86624702475474|905.5567690113184|0.0|1083.1794433438602|62.03968045200134|1083.1794433438602|0.0|1040.9141546012884|59.61891349236812|1040.9141546012884
ITUB4|1.01|2021-05-18|17.4897|17.417129|17.344557|17.689271|2.857454147279032|2.8729582975995425|0.0155041503205106|1|0|1|0.0|17.459462|0.0131624330692436|0.0|17.63405662|17.459462|0.0131624330692436|0.0|17.63405662|17.459462|0.0131624330692436|0.0|17.63405662|0.0|905.5567690113184|51.86624702475474|905.5567690113184|0.0|1083.1794433438602|62.03968045200134|1083.1794433438602|0.0|1040.9141546012884|59.61891349236812|1040.9141546012884
ITUB4|1.01|2021-05-19|17.6167|17.253843|17.054272|17.683224|2.8480349012737043|2.872616393526397|0.0245814922526927|1|1|1|1.0|0.0|0.0|0.0|0.0|17.253843|0.0248861079818565|0.0|17.42638143|0.0|0.0|0.0|0.0|914.6123367014316|0.0|0.0|914.6123367014316|0.0|1094.011237777299|63.406815384682645|1094.011237777299|1051.3232961473013|0.0|0.0|1051.3232961473013
ITUB4|1.01|2021-05-20|17.713462|17.652986|17.574367|17.973509|2.870904947540497|2.8888989516270516|0.0179940040865544|1|0|1|0.0|17.652986|0.0181568715910159|0.0|17.829515859999997|17.652986|0.0181568715910159|0.0|17.829515859999997|17.652986|0.0181568715910159|0.0|17.829515859999997|0.0|914.6123367014316|51.8106306038781|914.6123367014316|0.0|1104.9513501550719|62.59288656066866|1104.9513501550719|0.0|1051.3232961473013|59.554983850737855|1051.3232961473013
ITUB4|1.01|2021-05-21|17.798128|17.737652|17.501795|17.828367|2.8756896118645248|2.880790840468121|0.0051012286035962|0|1|1|1.0|0.0|0.0|0.0|0.0|17.737652|0.0051142620229554|1.0|0.0|0.0|0.0|0.0|0.0|923.7584600684459|0.0|0.0|923.7584600684459|0.0|1116.0008636566226|62.917057097332986|1116.0008636566226|1061.8365291087744|0.0|0.0|1061.8365291087744
ITUB4|1.01|2021-05-24|17.749748|17.852557|17.659033|17.900938|2.882146747266167|2.884853113708397|0.0027063664422302|0|0|1|0.0|17.852557|0.0027100319578869|1.0|0.0|17.737652|0.0092056152640721|2.0|0.0|17.852557|0.0027100319578869|1.0|0.0|0.0|923.7584600684459|51.74376197585846|923.7584600684459|0.0|1116.0008636566226|62.917057097332986|1116.0008636566226|0.0|1061.8365291087744|59.4781200871547|1061.8365291087744
ITUB4|1.01|2021-05-25|17.56726|17.761106|17.433991|17.797452|2.8770110103998054|2.879055300984247|0.0020442905844419|0|0|1|0.0|17.852557|-0.0030866726822382|2.0|0.0|17.737652|0.0033713594110426|3.0|0.0|17.852557|-0.0030866726822382|2.0|0.0|0.0|923.7584600684459|51.74376197585846|923.7584600684459|0.0|1116.0008636566226|62.917057097332986|1116.0008636566226|0.0|1061.8365291087744|59.4781200871547|1061.8365291087744
ITUB4|1.01|2021-05-26|17.809567|17.615722|17.615722|17.912548|2.8687917987477176|2.885501472843652|0.0167096740959342|1|0|1|1.0|17.852557|0.0033603589670656|3.0|0.0|17.737652|0.009860155109594|4.0|17.809567|17.852557|0.0033603589670656|3.0|0.0|0.0|923.7584600684459|51.74376197585846|923.7584600684459|0.0|1116.0008636566226|62.917057097332986|1116.0008636566226|0.0|1061.8365291087744|59.4781200871547|1061.8365291087744
ITUB4|1.01|2021-05-27|17.658125|17.809567|17.48851|17.870144|2.8797357848218583|2.883131387336967|0.0033956025151087|0|0|1|1.0|17.852557|0.0009851249879778|4.0|17.658125|17.809567|0.0034013741041541|1.0|0.0|17.852557|0.0009851249879778|4.0|17.658125|0.0|923.7584600684459|51.74376197585846|923.7584600684459|0.0|1120.5255438177774|62.917057097332986|1120.5255438177774|0.0|1061.8365291087744|59.4781200871547|1061.8365291087744
ITUB4|1.01|2021-05-28|17.948894|17.603606|17.56726|18.015528|2.868103767421398|2.8912340526798013|0.0231302852584032|1|1|1|1.0|0.0|0.0|0.0|0.0|17.809567|0.0115646270344471|0.0|17.987662670000002|17.603606|0.0233998647777052|0.0|17.77964206|913.6978169399556|0.0|0.0|913.6978169399556|0.0|1120.5255438177774|62.917057097332986|1120.5255438177774|0.0|1050.2720792639884|59.66232596116889|1050.2720792639884
ITUB4|1.01|2021-05-31|17.894375|17.973125|17.80351|18.130624|2.888877586622472|2.897602442266032|0.0087248556435599|0|1|1|1.0|17.973125|0.0087630281322809|1.0|0.0|17.973125|0.0087630281322809|1.0|0.0|17.973125|0.0087630281322809|1.0|0.0|0.0|913.6978169399556|50.83689213422572|913.6978169399556|0.0|1131.7307992559552|62.96794793648601|1131.7307992559552|0.0|1060.7748000566282|59.02005355532932|1060.7748000566282
ITUB4|1.01|2021-06-01|18.54591|18.085292|18.061049|18.54591|2.8950990112510455|2.920249279567812|0.0251502683167665|1|1|1|1.0|17.973125|0.0318689710331397|0.0|18.15285625|17.973125|0.0318689710331397|0.0|18.15285625|17.973125|0.0318689710331397|0.0|18.15285625|0.0|913.6978169399556|50.83689213422572|913.6978169399556|0.0|1131.7307992559552|62.96794793648601|1131.7307992559552|0.0|1060.7748000566282|59.02005355532932|1060.7748000566282
ITUB4|1.01|2021-06-02|19.164107|18.576213|18.564092|19.26714|2.9218818912980655|2.958401054182495|0.0365191628844296|1|0|1|1.0|18.576213|0.0371941794595056|0.0|18.76197513|18.576213|0.0371941794595056|0.0|18.76197513|18.576213|0.0371941794595056|0.0|18.76197513|0.0|922.8347951093551|49.6783060739751|922.8347951093551|0.0|1143.0481072485147|61.532891943504026|1143.0481072485147|0.0|1071.3825480571945|57.67497110725392|1071.3825480571945
ITUB4|1.01|2021-06-04|19.564117|19.133803|19.055013|19.624724|2.951456561394465|2.97679019987531|0.0253336384808449|1|0|0|0.0|0.0|0.0|0.0|0.0|19.133803|0.0256572621762647|0.0|19.32514103|19.133803|0.0256572621762647|0.0|19.32514103|932.0631430604487|0.0|0.0|932.0631430604487|0.0|1154.478588321|60.33712107943204|1154.478588321|0.0|1082.0963735377666|56.55417135515436|1082.0963735377666
ITUB4|1.01|2021-06-07|20.024734|19.564117|19.315626|20.109584|2.9736971230313403|3.0011965173448396|0.0274993943134993|1|1|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|932.0631430604487|0.0|0.0|932.0631430604487|1166.02337420421|0.0|0.0|1166.02337420421|1092.9173372731443|0.0|0.0|1092.9173372731443
ITUB4|1.01|2021-06-08|19.885337|19.891397|19.551995|20.091402|2.9902873266990757|3.0002919623550817|0.0100046356560059|1|1|1|1.0|19.891397|0.0100548493401442|0.0|20.09031097|19.891397|0.0100548493401442|0.0|20.09031097|19.891397|0.0100548493401442|0.0|20.09031097|0.0|932.0631430604487|46.8576009548474|932.0631430604487|0.0|1166.02337420421|58.619481286518486|1166.02337420421|0.0|1092.9173372731443|54.94422223201036|1092.9173372731443
ITUB4|1.01|2021-06-09|20.15807|19.800486|19.648967|20.721721|2.9857064828538|3.031182473787564|0.045475990933764|1|1|1|1.0|19.800486|0.0465258782031915|0.0|19.99849086|19.800486|0.0465258782031915|0.0|19.99849086|19.800486|0.0465258782031915|0.0|19.99849086|0.0|941.3837744910533|47.543468099270555|941.3837744910533|0.0|1177.683607946252|59.477510195772574|1177.683607946252|0.0|1103.8465106458757|55.74845539881575|1103.8465106458757
ITUB4|1.01|2021-06-10|20.085341|20.364136|19.952005|20.533837|3.0137753144699593|3.022074110791307|0.0082987963213478|0|1|1|1.0|20.364136|0.0083333267858749|1.0|0.0|20.364136|0.0083333267858749|1.0|0.0|20.364136|0.0083333267858749|1.0|0.0|0.0|950.7976122359638|46.68980860449782|950.7976122359638|0.0|1189.4604440257147|58.409570827149984|1189.4604440257147|0.0|1114.8849757523344|54.74747250520889|1114.8849757523344
ITUB4|1.01|2021-06-11|19.848972|20.024734|19.612603|20.091402|2.996968209470442|3.0002919623550817|0.003323752884639|0|1|1|1.0|20.364136|-0.0133928588966406|2.0|0.0|20.364136|-0.0133928588966406|2.0|0.0|20.364136|-0.0133928588966406|2.0|0.0|0.0|950.7976122359638|46.68980860449782|950.7976122359638|0.0|1189.4604440257147|58.409570827149984|1189.4604440257147|0.0|1114.8849757523344|54.74747250520889|1114.8849757523344
ITUB4|1.01|2021-06-14|19.782304|19.964126|19.612603|20.036855|2.993936962947895|2.9975733277731567|0.0036363648252617|0|1|1|1.0|20.364136|-0.0160714404971563|3.0|0.0|20.364136|-0.0160714404971563|3.0|0.0|20.364136|-0.0160714404971563|3.0|0.0|0.0|950.7976122359638|46.68980860449782|950.7976122359638|0.0|1189.4604440257147|58.409570827149984|1189.4604440257147|0.0|1114.8849757523344|54.74747250520889|1114.8849757523344
ITUB4|1.01|2021-06-15|19.782304|19.855033|19.570177|19.897458|2.988457526631695|2.990591984877698|0.0021344582460027|0|0|1|1.0|20.364136|-0.0229166609376404|4.0|19.782304|20.364136|-0.0229166609376404|4.0|19.782304|20.364136|-0.0229166609376404|4.0|19.782304|0.0|950.7976122359638|46.68980860449782|950.7976122359638|0.0|1189.4604440257147|58.409570827149984|1189.4604440257147|0.0|1114.8849757523344|54.74747250520889|1114.8849757523344
ITUB4|1.01|2021-06-16|20.176253|19.806547|19.667149|20.370197|2.9860125396113113|3.0140729012768785|0.0280603616655672|1|1|1|1.0|0.0|0.0|0.0|0.0|19.806547|0.0284577619713321|0.0|20.00461247|19.806547|0.0284577619713321|0.0|20.00461247|923.6319875159917|0.0|0.0|923.6319875159917|0.0|1155.4758866122124|58.33807814215232|1155.4758866122124|0.0|1083.031144329684|54.68046218907738|1083.031144329684
ITUB4|1.01|2021-06-17|19.939883|20.400501|19.91564|20.812632|3.015559459372137|3.0355601100628924|0.0200006506907555|1|1|1|1.0|20.400501|0.0202020038625523|0.0|20.60450601|20.400501|0.0202020038625523|0.0|20.60450601|20.400501|0.0202020038625523|0.0|20.60450601|0.0|923.6319875159917|45.27496591951304|923.6319875159917|0.0|1167.030645478335|57.20597967071176|1167.030645478335|0.0|1093.861455772981|53.61934276873793|1093.861455772981
