ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision|compra_esmble_jan_tot|rend_decisao_esmble_jan_tot|dias_esmble_jan_tot|venda_esmble_jan_tot|compra_esmble_jan_par|rend_decisao_esmble_jan_par|dias_esmble_jan_par|venda_esmble_jan_par|compra_in_precision|rend_decisao_in_precision|dias_in_precision|venda_in_precision|dinheiro_esmble_jan_tot|investido_esmble_jan_tot|qtde_ativos_esmble_jan_tot|capital_teorico_esmble_jan_tot|dinheiro_esmble_jan_par|investido_esmble_jan_par|qtde_ativos_esmble_jan_par|capital_teorico_esmble_jan_par|dinheiro_in_precision|investido_in_precision|qtde_ativos_in_precision|capital_teorico_in_precision
PETR4|1.01|2021-04-29|7.258392|7.412041|7.196932|7.464282|2.0031058399782404|2.0101292441818277|0.0070234042035872|0|1|1|1.0|7.412041|0.0070481261504084|1.0|0.0|7.412041|0.0070481261504084|1.0|0.0|7.412041|0.0070481261504084|1.0|0.0|0.0|1168.1344529898752|157.59956710842198|1168.1344529898752|0.0|1083.0379812549372|146.11872509271564|1083.0379812549372|0.0|1093.8683610674868|147.57991234364283|1093.8683610674868
PETR4|1.01|2021-04-30|7.258392|7.190786|7.15391|7.353654|1.9728004842560376|1.9951973325473191|0.0223968482912815|1|0|1|1.0|7.412041|-0.0078773174622213|2.0|0.0|7.412041|-0.0078773174622213|2.0|0.0|7.412041|-0.0078773174622213|2.0|0.0|0.0|1168.1344529898752|157.59956710842198|1168.1344529898752|0.0|1083.0379812549372|146.11872509271564|1083.0379812549372|0.0|1093.8683610674868|147.57991234364283|1093.8683610674868
PETR4|1.01|2021-05-03|7.200005|7.313705|7.160056|7.316778|1.9897499853069864|1.9901700671382136|0.0004200818312274|0|1|1|1.0|7.412041|-0.0128524653330978|3.0|0.0|7.412041|-0.0128524653330978|3.0|0.0|7.412041|-0.0128524653330978|3.0|0.0|0.0|1168.1344529898752|157.59956710842198|1168.1344529898752|0.0|1083.0379812549372|146.11872509271564|1083.0379812549372|0.0|1093.8683610674868|147.57991234364283|1093.8683610674868
PETR4|1.01|2021-05-04|7.034064|7.233808|7.030991|7.264538|1.9787655918450824|1.9830047024330504|0.0042391105879679|0|1|1|1.0|7.412041|-0.0199004565679008|4.0|7.034064|7.412041|-0.0199004565679008|4.0|7.034064|7.412041|-0.0199004565679008|4.0|7.034064|0.0|1168.1344529898752|157.59956710842198|1168.1344529898752|0.0|1083.0379812549372|146.11872509271564|1083.0379812549372|0.0|1093.8683610674868|147.57991234364283|1093.8683610674868
PETR4|1.01|2021-05-05|7.322924|7.120107|7.104742|7.3598|1.962922753400851|1.996032758458524|0.0331100050576727|1|1|1|1.0|7.120107|0.0336642412817672|0.0|7.19130807|7.120107|0.0336642412817672|0.0|7.19130807|7.120107|0.0336642412817672|0.0|7.19130807|0.0|1108.5654414129351|155.69505365761148|1108.5654414129351|0.0|1027.8084639005676|144.3529519852114|1027.8084639005676|0.0|1038.0865485395736|145.79648150506358|1038.0865485395736
PETR4|1.01|2021-05-06|7.221516|7.286048|7.190786|7.32907|1.9859612865416136|1.991848631996478|0.0058873454548644|0|1|1|1.0|7.286048|0.0059047099332861|1.0|0.0|7.286048|0.0059047099332861|1.0|0.0|7.286048|0.0059047099332861|1.0|0.0|0.0|1119.6510958270644|153.67056267362833|1119.6510958270644|0.0|1038.0865485395732|142.47594148975867|1038.0865485395732|0.0|1048.4674140249695|143.90070090465633|1048.4674140249695
PETR4|1.01|2021-05-07|7.491939|7.264538|7.209224|7.513449|1.9830047024330504|2.0166946146786144|0.0336899122455638|1|1|1|1.0|7.286048|0.0312104723987543|0.0|7.35890848|7.286048|0.0312104723987543|0.0|7.35890848|7.286048|0.0312104723987543|0.0|7.35890848|0.0|1119.6510958270644|153.67056267362833|1119.6510958270644|0.0|1038.0865485395732|142.47594148975867|1038.0865485395732|0.0|1048.4674140249695|143.90070090465633|1048.4674140249695
PETR4|1.01|2021-05-10|7.590274|7.621004|7.553398|7.676318|2.0309081195493457|2.038140005114338|0.0072318855649924|0|0|1|1.0|7.621004|0.0072580988016802|1.0|0.0|7.621004|0.0072580988016802|1.0|0.0|7.621004|0.0072580988016802|1.0|0.0|0.0|1130.847606785335|148.38564666615252|1130.847606785335|0.0|1048.467414024969|137.57602200772615|1048.467414024969|0.0|1058.9520881652193|138.95178222780348|1058.9520881652193
PETR4|1.01|2021-05-11|7.728558|7.510376|7.473501|7.734704|2.01628553110065|2.045717215678067|0.0294316845774171|1|0|1|1.0|7.621004|0.0149192940982578|0.0|7.69721404|7.621004|0.0149192940982578|0.0|7.69721404|7.621004|0.0149192940982578|0.0|7.69721404|0.0|1130.847606785335|148.38564666615252|1130.847606785335|0.0|1048.467414024969|137.57602200772615|1048.467414024969|0.0|1058.9520881652193|138.95178222780348|1058.9520881652193
PETR4|1.01|2021-05-12|7.614858|7.667099|7.587201|7.845332|2.036938316975458|2.059918705238544|0.0229803882630861|1|1|1|1.0|0.0|0.0|0.0|0.0|7.667099|0.0232464717098344|0.0|7.74376999|7.667099|0.0232464717098344|0.0|7.74376999|1142.1560828531885|0.0|0.0|1142.1560828531885|0.0|1058.9520881652188|138.11639684908448|1058.9520881652188|0.0|1069.5416090468714|139.49756081757536|1069.5416090468714
